	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
PWY-6121	6250.082533855204	8772.373509944813	7053.995801326274	40636.9473509098	1749.4234624667413	29582.575455419574	7950.052639972811	14798.195528535032	1853.2188614981649
PWY-6122	6311.355944599292	8891.477337358852	7376.253279955156	40753.751234383	1696.9005679767051	32028.52889934229	7778.7915902253435	15878.287739565345	1948.509587439691
PWY-6123	5905.014667631075	7075.671493663304	6134.9862353517865	39370.433915753136	1404.1348388798667	24791.37344619713	6496.4147026317505	12612.81249365337	1612.2481831024477
PWY-6125	3049.9846254066233	5203.555969914462	4086.288798186453	22060.438946160946	770.5067256328123	12356.647978246916	3966.5763678734934	7869.024803753004	864.357066573578
PWY-6126	7918.486256416247	8667.304242399012	7486.956096832325	53058.075194868405	1617.809780072386	30534.406991028445	7600.369876963113	16588.742473548366	2130.589757268013
PWY-6142	76.82423689659575	272.3052647191731	142.41236703219835	598.9167675959034	31.77880043503755	966.7297382554989	204.92202094714648	259.026527237313	25.80874929359737
PWY-6143	3.2290470050748654	18.082711157325416	41.93408822194173	2.8549326524421166	4.267943759130932	29.228453646959004	43.577294140671455	2.3738493143698776	0.0
PWY-6145	0.0011202734790699822	0.006096133771474961	0.014470221839802294	0.0011734775265945536	0.003859316622862133	0.004323416564228112	0.014643281484649214	0.0006801521228044552	1.1807950550489165e-05
PWY-6147	5028.919701176542	3753.5653116976587	2692.7059222663097	36842.96335849998	966.3258488186194	10582.830040915647	4377.663313182463	4855.0088843032345	454.52149066613185
PWY-6148	0.017155683706919632	0.0972393020760451	0.23259060213621074	0.012873438036303333	0.023360838771453483	20.236192121971612	0.23735985506714338	0.0090525926415818	1.1236559999999896e-11
PWY-6151	5445.259942054088	5221.710477466171	3526.6479613026977	37955.47638917607	1196.30240366503	18625.19268902622	5396.040581511841	10861.88142426214	1490.2810413137788
PWY-6163	6401.173889621869	7176.568628771015	6565.543833899613	44476.96935435166	1514.077772054497	27089.610827138917	6955.458465485246	12947.049412120805	1601.5681950548599
PWY-6165	31.515683948255933	110.77247154713656	310.91168242930934	39.04713677662284	15.121904171173748	436.5194418010902	224.14084067518303	107.96671886584349	11.15485231041498
PWY-6174	0.012460839730899443	0.02562460343437537	0.023399319635002084	0.07404943503075531	0.0027444158287615707	0.11565607417586717	0.017573231324483404	0.023757203617428547	0.0023132668350189203
PWY-6182	76.25041384538076	1286.0008552777167	105.057553603808	808.0435016521895	0.423428630680362	325.0990999164498	164.5545658793413	464.2458959399512	76.45189993505218
PWY-6185	59.22329880662983	289.19841892773707	92.04513907997384	287.37050226200193	0.6483434708072364	216.41134638620298	129.10848446133068	214.049235948129	50.601512136678075
PWY-621	14673.350558982705	8418.950739442382	6024.66752860201	112210.13107452086	1173.323330248962	31602.81185678856	6057.91894956926	14106.302175781864	1687.39234599554
PWY-6210	33.411728545928916	298.60355763789937	39.70652284499899	220.85055698305496	1.2268488255975494	180.8824110814947	54.07551165507528	49.44712437768912	32.75450950450972
PWY-622	0.3802387662699932	0.7801430559546779	0.7137616140969192	2.2581175292618667	0.08350902923250601	3.5165713423740486	0.5343268588966045	0.7244777258706996	0.07038863860954767
PWY-6263	164.92449578235608	489.537102629543	580.6948401755418	745.3788546951652	76.94706313005067	1936.140819054559	896.5967895855871	474.84721144489833	53.61269252234296
PWY-6269	5176.285144094418	4915.222664040138	4602.766158739803	37089.44540753702	702.0201587967281	18474.05756040873	3413.810415452757	13130.811608956417	1815.9286505771986
PWY-6277	6311.355944599292	8891.477337358852	7376.253279955156	40753.751234383	1696.9005679767051	32028.52889934229	7778.7915902253435	15878.287739565345	1948.509587439691
PWY-6282	555.5827136515824	4703.350749983352	1671.5676787277293	3841.5902473510046	834.0741100396718	10569.585924155894	3900.8865631104054	2595.467037389529	414.5398178604923
PWY-6284	0.0	18.16336650278932	311.77655009563085	1283.4746596988284	47.25060380777147	87.42834858942231	24.009984002414164	997.8421997790938	264.4881933887142
PWY-6285	0.0	37.94130097742434	558.4463031813578	2144.8781248297837	91.3069726154691	181.42863056020997	49.887672243153254	1610.5655225677838	370.24490800545635
PWY-6317	5803.813405872829	6687.3422638376	5551.665213116933	39144.6124083233	1397.266431295236	27064.6239739206	6103.6669659809895	14829.525935010348	1843.5686926375636
PWY-6338	0.11799539217298168	2.0731015685482848	0.29530769878774454	5.112535036022918	0.0015964463521717855	9.901737370963156	29.6071278839102	0.21560459549841116	4.276053664802025
PWY-6339	58.07478995029046	1718.546340664876	123.43021572912932	838.3141434248049	0.0	402.5071167864296	193.6141554277273	87.66736838478617	82.62431393669725
PWY-6353	2759.7661024308186	6746.887178067226	3260.2502153035844	14689.766455056879	1102.9058565460998	17111.252529523117	4592.282615837619	8760.996110538847	1085.4933492007128
PWY-6383	120.50596563665353	214.39815956281774	73.55690850560042	61.66785794905684	0.0	42.57545404160941	312.23614012723266	1544.1785697784017	50.39593614247021
PWY-6385	6565.320491345135	7195.05189052727	6772.2145157275045	43055.77855962795	1511.8355741753094	27955.55849370081	7004.529606580413	13294.064108196078	1625.7481880289488
PWY-6386	6722.91692157098	7328.996901245862	6869.98014976795	44147.788310890304	1521.155743600792	28408.14101720944	7073.743394147302	13563.995261101982	1653.9427445630558
PWY-6387	6762.405440496754	7429.945558585771	7014.817369852006	44477.789573177055	1561.053928225473	29278.684961877123	7224.022209420242	13642.216743067165	1671.171902543331
PWY-6396	691.5585553514376	1655.730054933808	698.9086618095092	1387.3615465099608	215.36670775116127	3494.0831900574185	872.4723161443042	838.3919930049788	64.03004418106994
PWY-6397	15.469148572583194	0.0	0.0	0.0	0.0	3.730479999991961e-11	0.0	0.0	3.528007673012684
PWY-6404	0.0	0.0	0.0	0.0	0.0	1.4910337851359865e-10	0.0	0.0	9.886371263570332
PWY-6467	131.38333581138536	2092.3558289630137	581.6213781717946	1653.771320064701	617.141521245283	2193.540378788928	2755.063289342179	1712.9221651836253	287.9595509554324
PWY-6470	1340.3668676213213	1007.5497022133746	880.5599690432219	2763.391205203609	196.61422555082794	3808.8850850779013	926.7072470339424	905.8347220095782	27.425114711495734
PWY-6471	2019.9169025762421	2938.7613016573027	4018.694473142495	5139.425522604203	747.6094063554092	15303.335683980637	3372.238078634037	9378.069114074005	1043.801880447342
PWY-6478	266.97063257913953	1302.0826106647596	637.387358133972	1350.8730184740175	167.359280268567	3915.3553524167346	964.9065324687224	2505.3455691539552	262.25650995258627
PWY-6486	0.0	0.0	0.0	0.0	8.186665663243239e-05	0.0	0.0	0.0	0.0
PWY-6505	63.77443326221953	551.9210332932819	83.38679009635482	407.0888651100582	2.0539163866637526	355.60532950821454	112.1432278610894	114.7995062089419	60.38721262618566
