Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121688	S210421121689	S210421121690	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	NC	HSD-NC	Total
														99.05166286948769	906.8739746037668	1005.9256374732544
														0.3034043960209889	5.857235923240456	6.160640319261445
														12401.808607125846	6107.015287355551	18508.8238944814
														339369.6482449223	184823.4943792569	524193.1426241792
														702279.797998284	248973.60445939424	951253.4024576782
														408913.4382376924	42385.23357398966	451298.671811682
														38980.92122857501	10422.891620735048	49403.81284931006
														65589.5909366197	17302.689394865916	82892.28033148561
														318461.65233520744	233885.98580413265	552347.6381393401
														2.3359124984155293	32.725311695088514	35.061224193504046
														36.55636832389421	3104.1949980642376	3140.751366388132
														216882.5813921437	108211.9767027075	325094.5580948512
														483.7106640459056	5452.799381760919	5936.510045806825
														626903.9306285905	261572.9168977135	888476.847526304
														628137.6216343757	266444.53833267785	894582.1599670534
														634287.5531485662	273432.02494428906	907719.5780928552
														19733.656947507385	16238.603680913871	35972.26062842125
														3.2247999999631058e-12	15.469172546548336	15.46917254655156
														1.2889188312347026e-11	2.9193642744283927e-10	3.048256157551862e-10
														499458.96520707046	22492.10530381757	521951.070510888
														19046.0984892026	31744.48101765934	50790.57950686193
														185796.43374873136	66800.0629688504	252596.49671758176
														177287.05545402592	14739.297518584444	192026.3529726104
														0.0	8.186665674199892e-05	8.186665674199892e-05
														60.03867176155277	1710.956672243761	1770.9953440053137
														438288.7017056729	27475.30361800413	465764.005323677
														427935.7059414781	36341.37571231049	464277.08165378857
														135643.99994220337	70360.46830992974	206004.4682521331
														92.77138055570788	452.9356964200656	545.7070769757734
														178195.16930936807	1098.428570922973	179293.59788029102
														0.0	0.0115508437954385	0.0115508437954385
														71852.09070980971	170153.07575193973	242005.16646174944
														36344.83151041539	45577.13217050648	81921.96368092188
														250197.8683953018	223319.89360398604	473517.7619992879
														622007.0763530941	395839.8155757008	1017846.8919287948
														514859.3208901244	194582.9362566952	709442.2571468196
														147884.40281472367	83788.77249817722	231673.1753129009
														6931.539588178483	6968.349357308458	13899.888945486942
														145112.00965899296	83537.45014202787	228649.45980102083
														6706.237739404619	937.9419783916712	7644.17971779629
														0.0	0.0534063991916425	0.0534063991916425
														0.0	8.191772874173286e-06	8.191772874173286e-06
														0.0	6.826477461485158e-06	6.826477461485158e-06
														719.8506833743365	1361.885261601442	2081.7359449757787
														585573.1796166823	170390.94970589058	755964.129322573
														518553.8789202188	72468.34238628414	591022.2213065029
														22068.86657600269	8367.04619611601	30435.912772118703
														22.90545373358408	77.82689080030558	100.73234453388966
														17785.334924745945	10651.401173789462	28436.736098535406
														286.4636477330179	208.2083435030344	494.6719912360523
														824750.0981113422	289323.0297953675	1114073.1279067097
														33243.8679892332	17694.840933985823	50938.70892321902
														361.3110467133164	145540.0481591872	145901.35920590052
														40127.98201797711	40671.21942628048	80799.20144425759
														460620.6273516776	84044.46561117796	544665.0929628555
														158535.6054215034	42302.44349859684	200838.04892010023
														623657.7719922368	210433.55828790576	834091.3302801426
														452811.3502067953	84865.77935621656	537677.1295630119
														811.4284115053847	1205.4120787587694	2016.840490264154
														0.1358740718374561	3.0773641135077896	3.213238185345246
														0.1688479273340599	3.824177381241683	3.993025308575743
														0.0001989726396954	0.004535721549384	0.0047346941890794
														0.0929472693549257	165.9946924265151	166.08763969587002
														2.7945729429062183e-05	0.0002045218951856	0.0002324676246146
														0.0	177.57652166138638	177.57652166138638
														543141.8581905373	69088.03316165843	612229.8913521958
														1.2733333328016262e-13	2.885333332127916e-12	3.012666665408079e-12
														2.1561061186534585e-13	4.8855290928619786e-12	5.101139704727324e-12
														0.0	0.1790677151920253	0.1790677151920253
														97223.83907769444	57403.17472312858	154627.013800823
														562.555961629288	3111.755451655013	3674.3114132843016
														52691.66129426398	16947.717174292728	69639.37846855671
														0.0328995119284656	0.2666406912678587	0.2995402031963243
														0.0225340050025919	0.1649147721864375	0.1874487771890294
														0.0474398805598339	0.4460361337105035	0.4934760142703374
														0.0327875716474814	0.2674587687527762	0.3002463404002576
														0.0345538292042867	0.2957951862322274	0.330349015436514
														110.56717483853409	117.3116197579058	227.87879459643983
														166.388220152011	15.842143325007807	182.2303634770188
														8952.494443516967	1508.0681497039934	10460.56259322096
														10766.576584113756	25879.466511858333	36646.04309597208
														2.3359124984155297	32.72531169508851	35.06122419350404
														2.6237693208927992	36.7511535991892	39.374922920082
														0.0001271806909854	0.0028804707850242	0.0030076514760096
														730442.7269359579	300545.1905933078	1030987.9175292656
														333.9630777812393	451.142407861515	785.1054856427543
														288177.89891714195	91604.06233195364	379781.9612490956
														0.0081185262522425	0.1568127112998756	0.164931237552118
														316871.8804004231	137799.35199145792	454671.232391881
														499362.56241924735	123070.65577750395	622433.2181967513
														344614.75053479825	84828.09610690073	429442.84664169897
														41948.83483380737	20673.99661226006	62622.83144606743
														525346.1160444167	237538.49179340072	762884.6078378174
														314335.47809036163	111623.64391193305	425959.1220022946
														710668.5916812097	314116.2287482106	1024784.8204294204
														0.0	0.1687984833474409	0.1687984833474409
														50845.54491312239	25946.93497823755	76792.47989135994
														326121.40651717776	56046.03330616219	382167.4398233399
														742513.4593886451	284008.4756221729	1026521.935010818
														101.01705136332752	1134.7069517451978	1235.7240031085253
														751602.7590584285	414463.3196819045	1166066.078740333
														703132.8303554766	273388.28933987627	976521.1196953529
														751602.7590584285	414463.3196819045	1166066.078740333
														490466.9771399088	114174.41116422074	604641.3883041295
														755829.1264485248	319044.38668614125	1074873.513134666
														214736.95007190137	39359.26963582207	254096.21970772345
														164132.7370941305	73991.39564624007	238124.13274037052
														463571.3376853998	86529.38988895544	550100.7275743552
														35867.06252154874	29036.685311574274	64903.74783312301
														0.5562368920031421	12.664520279088451	13.220757171091591
														2.508843468317465e-08	5.682191376801806e-07	5.933075723633553e-07
														147.76825244072674	1956.9486271308988	2104.7168795716257
														92612.69685122104	31481.16699017281	124093.86384139385
														0.0001335553710591	0.003024848613618	0.0031584039846771
														591926.2315984723	61638.23175169123	653564.4633501635
														188096.3647405693	27342.64313949536	215439.00788006472
														111301.65813556296	24556.218812031395	135857.87694759434
														3476.5628890320604	199.89529556112507	3676.458184593185
														3.583796046591646e-07	8.117202016453091e-06	8.475581621112256e-06
														0.0010967019705759	0.0250902087978388	0.0261869107684147
														3735.81763447896	2222.269150134978	5958.086784613938
														329.8595535223877	1174.4507162233638	1504.3102697457516
														530.9195554056735	304.7942128595726	835.713768265246
														2449.1699002069613	21124.90146259439	23574.07136280135
														38860.38460163789	142559.92208422476	181420.30668586263
														0.0	3.3207381498487734	3.3207381498487734
														5.5183051449369485	150.47007255169987	155.98837769663683
														151760.49782620047	216656.8937846016	368417.391610802
														0.0	1.4484320763103182	1.4484320763103182
														307818.83173030976	223613.3564242393	531432.1881545491
														0.0646979967533249	1.4653079665112907	1.5300059632646157
														2.1274999989971614e-13	4.820249997727055e-12	5.032999997626771e-12
														15957.163088941164	6940.980025301887	22898.14311424305
														681.281598362265	725.3961814663717	1406.6777798286366
														462400.60603503423	60265.87465907661	522666.48069411085
														957.648287204031	738.527930070164	1696.176217274195
														0.0	0.022481802944916	0.022481802944916
														594945.6703719764	179000.3109895873	773945.9813615638
														630970.919639636	279853.2043564583	910824.1239960942
														160.7078919921806	1259.7317177028287	1420.4396096950093
														13.983179848769794	198.2872575939672	212.270437442737
														832412.1340273133	281084.38158911833	1113496.5156164316
														433721.0525942626	47141.50105943468	480862.5536536973
														563365.700737633	149921.0267508396	713286.7274884726
														33462.71232774177	13411.91753860474	46874.62986634651
														73585.40810592231	38021.31153260758	111606.71963852987
														82436.02233812894	9842.805752052114	92278.82809018104
														277069.4971081341	238257.01536062185	515326.512468756
														2091.270684684352	3928.981873211188	6020.252557895539
														164437.350887001	261374.89216888853	425812.2430558895
														164783.30989147886	234412.45980079612	399195.76969227503
														144099.16887897468	216605.18955954688	360704.3584385216
														641504.2553525157	344863.2494994403	986367.504851956
														1275.996061186563	2232.143838124483	3508.139899311046
														80162.22611243514	7375.586777244611	87537.81288967974
														49736.1407686804	10782.808598897676	60518.94936757808
														19885.98806909276	9989.98714670621	29875.975215798964
														494176.1462792203	81957.17451324192	576133.3207924622
														524375.8129703855	142410.08914457436	666785.9021149599
														319644.8409632443	135578.70503309445	455223.5459963388
														1241.3077183085124	2832.852941563635	4074.1606598721473
														5019.839561160074	3990.946415537925	9010.785976697998
														2537.162810062081	2335.148577959928	4872.31138802201
														203565.47363116744	148427.58905787865	351993.06268904614
														300994.8554543967	21485.43528477404	322480.29073917074
														403073.9860923216	42043.30945955716	445117.2955518788
														299.4254601439333	3422.0930127261427	3721.518472870076
														39755.71803715477	191365.5452304908	231121.2632676455
														393709.8289785496	299849.4863235881	693559.3153021378
														393709.8289785496	299849.4863235881	693559.3153021378
														0.0	0.3425622972756645	0.3425622972756645
														434822.1571762399	47866.88567304008	482689.04284928
														537331.8219241647	213953.96978795496	751285.7917121196
														541493.419982871	210743.17805038363	752236.5980332547
														287682.8604508092	16153.109441415045	303835.96989222424
														49361.01872739283	37994.45518775795	87355.47391515078
														322067.4016736081	125459.11773758566	447526.5194111938
														609542.926718878	207594.60895190336	817137.5356707814
														41332.8994689149	24758.18350913862	66091.08297805351
														169951.03551714748	112189.9532893903	282140.98880653776
														630390.334975316	228784.7648161424	859175.0997914583
														79660.64443407678	19622.824365027896	99283.46879910468
														8703.155664703781	653.2382973542381	9356.39396205802
														150013.68903110398	37237.830991987335	187251.5200230913
														471053.1415646174	58746.201898902655	529799.34346352
														2752.490372335429	9205.016695534365	11957.507067869794
														102744.54810135665	64648.22538449801	167392.77348585465
														593404.8780625446	60466.83542292008	653871.7134854647
														2654.089612250361	2497.7229095390903	5151.812521789451
														693747.4995248641	313119.47017293534	1006866.9696977997
														647550.5240367809	289210.6718034361	936761.195840217
														429324.8415006193	184258.4775095976	613583.319010217
														3785.3591787338783	3512.1529830326654	7297.512161766544
														22382.796961426287	7642.29468933699	30025.09165076328
														177880.48734559544	289762.40604276874	467642.8933883642
														22.51676351397068	647.2197198442976	669.7364833582683
														686666.998056149	303281.7497924458	989948.7478485948
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
														0.0	0.0	0.0
