group-id	STD-NC	STD-NC	STD-NC	STD-NR	STD-NR	STD-NR	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	STD-NC	STD-NC	STD-NC	STD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
subject_id	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
Bacteria|Firmicutes	0.4998085024894676	0.611869335025525	0.2356146404453947	0.4215638221756497	0.28552055834809964	0.786808693780934	0.4790938086496354	0.9286179083246319	0.9011799254227978	0.6371650524872748	0.9448564229937637	0.949833937709696	0.8539713738534422	0.47234950375660884	0.3033577671981662	0.5724097956817853	0.9414391028968955	0.6135651395314132	0.8536743282615733	0.9082686810943242	0.3702171664943123	0.8891484123477054	0.7822157434402333	0.21596783697828076	0.4430208474276377	0.8568607200449349	0.39343890118621944	0.6944867772299417	0.6659678546471
Bacteria|Bacteroidota	0.4948741015204012	0.3676349412310694	0.7162048307542497	0.5565151745623969	0.7039742523415181	0.18446309446955025	0.39115140451454766	0.03455607511992857	0.04564420547814972	0.2568703113694926	0.016796812179475724	0.012920662893550683	0.052162080435439975	0.5073988189098104	0.6019043300838812	0.36748297348210407	0.0019727961790052956	0.20981942993583047	0.03293946260925866	0.022090649244589627	0.5690279214064116	0.009469099173032005	0.20379008746355684	0.7689954488655597	0.5195481496129921	0.08919932597706148	0.5083148873375334	0.11564320932317347	0.09049615653389238
Bacteria|Verrucomicrobiota	0.0005878528230295796	0.011763257342564618	0.03756218378881856	0.00791544836367119	0.00047011174194481613	0.016698945556272864	0.09153189001815254	0.003488143339235181	0.011007003496466562	0.08715934045010854	0.005342815789003448	0.006151082793913309	0.0	0.006690783167918869	0.0825965389556412	0.02463411099840603	0.0	0.0008953887479480674	0.02120427322758174	0.02439771335238873	0.010082730093071354	0.0	0.0	0.0	0.0	0.0010690148756137775	0.0009081105624609797	0.0555356342447333	0.14220824598183088
Bacteria|Proteobacteria	0.0026720582864980893	0.005247056817858936	0.0051525222803192276	0.005492926800412392	0.002007015513687484	0.004217774908543146	0.006707210764355379	0.011758296635946793	0.014080936334731215	0.0037191708660717685	0.012061540660793738	0.009811231233266682	0.04157846991230723	0.007401910768945367	0.009534245195093076	0.016751195478916098	0.022842903125324474	0.13020444709744813	0.03601489155066365	0.025336872192731726	0.031799379524301966	0.058392778233697366	0.011078717201166181	0.009900493561962714	0.005866699972591999	0.012646989545396895	0.03155684204551904	0.02949350067234424	0.06359189378057302
Bacteria|Actinobacteriota	0.0005789459620745861	0.0021310248808993873	0.0035436821270560344	0.0037070213688936964	0.001573066213430731	0.005487411233053583	0.027423672146615116	0.014141735143233304	0.012718265076531421	0.012230106243891294	0.019352071904651286	0.017453485613583217	0.042687229109968756	0.0007791485019942491	0.0010579611577117812	0.00886827995942617	0.027619146506074135	0.025667810774511267	0.023632243444480415	0.01935483870967742	0.003360910031023785	0.026134713717568335	0.0	0.0005976237143776563	0.004142424463202157	0.022177528944936676	0.021567625858448267	0.10398924249215598	0.03773584905660377
Bacteria|Patescibacteria	0.000507691074434637	0.0012880861502325184	0.0011769935858083364	0.0003323924935634165	0.0	0.002130406714009038	0.0038048550360486938	0.005614321817163784	0.01536966419132327	0.002805244919460276	0.0011793506423887212	0.0038295997559901042	0.006350166313879649	0.0014840923847509507	0.0012342880173304112	0.009853644399362411	0.003737929602325823	0.015221608715117147	0.032534800906442216	0.0005512454062882809	0.012668045501551189	0.01578183195505334	0.0029154518950437317	0.0	0.0227937426492782	0.0024098131941802103	0.02826494125659799	0.0008516360376512774	0.0
Bacteria|Desulfobacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018180131713199147	0.0	0.0	0.0018689648011629115	0.0046261751977316815	0.0	0.0	0.0	0.0	0.0	0.0037236554511223207	0.003403449244892224	0.012012828178507365	0.01435949826891424	0.0	0.0
Bacteria|Cyanobacteria	0.0002939264115147898	0.0	0.0007451470183534791	0.004405608982484606	0.006454995841319206	0.0	0.00028715887064518445	0.0	0.0	5.077366370063848e-05	0.0	0.0	0.0025451063400866846	0.0005008811798534458	0.00018892163530567522	0.0	0.0005191568892119198	0.0	0.0	0.0	0.0	0.0010731645729436274	0.0	0.0	0.00011448911832970784	0.0013226794223695892	0.0004540552812304898	0.0	0.0
Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018235196198604744	0.0	0.0	0.0	0.0	0.0	0.001397520328973812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
