group-id	STD-NC	STD-NC	STD-NC	STD-NR	STD-NR	STD-NR	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	STD-NC	STD-NC	STD-NC	STD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.10078113170575294	0.09809344307322201	0.03844281208323631	0.030292787082889672	0.026091201677937294	0.04650312029266193	0.021947142256453382	0.0007944795024288373	0.002450695596142267	0.05743770706134728	0.027804084841770455	0.03273799437421629	0.04132647918556597	0.11546238753362396	0.022846923096299654	0.020750615852774962	0.011109957429135085	0.016788539024026265	0.05357720945289738	0.038689260922825645	0.06153050672182006	0.0354144309071397	0.0446064139941691	0.009745863649851012	0.04654503065185941	0.035331847583845194	0.04881094273227766	0.2004034065441506	0.25471698113207547
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae	0.0012202399508341275	0.0017427047914910544	0.0006816401701983531	0.00399997746491569	0.0019346906303113586	0.0013341941037228319	0.0049329791707262045	0.0005750518303294441	0.0020387252157562825	0.004785417803785177	0.0007862337615924807	0.0005252990815738638	0.16724624533817156	0.0016325016232260458	0.0031360991460742085	0.0025503550210114476	0.04153255113695359	0.030070138785255933	0.003722887665911298	0.0038587178440179664	0.0	0.17757717315826022	0.0	0.0	0.0028865135287974826	0.013860955590585422	0.02082978602644872	0.0015688032272523531	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae	0.00953924808279818	0.0011081329380676814	0.03331992633205614	0.008991498639444285	0.014880844754637834	0.005186141596729072	0.002625452531613115	0.00044642181565048955	0.0	0.0032939414325789214	0.00025016528777942567	0.0007201680957061036	0.0	0.004693442166774882	0.00419406030378599	0.00020286914939863788	0.0	0.03417400388001791	0.0	0.00018374846876276031	0.0	0.0	0.0	0.04079722167660617	0.0003122430499901123	0.0020836730626370243	0.031159543674442364	0.004168534289556253	0.002795248078266946
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae	0.00040971560392970703	0.0023678054232215413	0.0004318465674548572	0.0017859054315186957	0.00025313709181643945	0.0025823111684958036	0.0035484631872583507	0.005523524159743345	0.0077851838549864265	0.0020182531321003795	0.007647910226399586	0.007006811942928797	0.009878036488257231	0.0020220758742231703	0.004244439406534169	0.010027532241704102	0.015574706676357596	0.009028503208476348	0.027840725153771447	0.006655777868517762	0.01861427094105481	0.02790227889653431	0.011078717201166181	0.0009361378462978674	0.0016895818371687188	0.005761808990596293	0.021397355127986833	0.012326311071268489	0.03004891684136967
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae	0.00032064699437977075	0.00048303230633719443	0.00862422997946612	0.0009464735409941352	0.002802589230824865	0.0	0.000646107458951665	0.0002799594437130189	0.0	0.007089272794201648	0.0	0.00015250618497305725	0.0	0.00246111987137866	0.0022922491750421927	0.0008404579046514998	0.0	0.0011192359349350843	0.0	0.0	0.0	0.0	0.0	0.027490690861372194	0.000492650145539955	0.00021742675436212425	0.0	0.005423576871358135	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.11627016290648687	0.05056685261831924	0.013670907512860138	0.0783826569991155	0.035764654829494084	0.046158812136862494	0.015362999579517369	0.00209591259212179	0.007045749838909018	0.039121107881341946	0.026803423690652754	0.0075829464194936795	0.013909888116117326	0.09159323501221284	0.02675130355928361	0.008433560353571946	0.007891184716021182	0.018877779435905087	0.20435415992230496	0.001490404246631278	0.03516028955532575	0.020895145508490625	0.008746355685131196	0.00444665476991487	0.018814378445515322	0.06747476943704589	0.034054146092286734	0.006768265351860152	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae	0.005165979353896307	0.010181563319852628	5.503926840110925e-05	0.0001690131323203813	0.0	0.002087368194534108	0.008122493769678074	0.004017796340854406	0.009274615230228062	0.0	0.00019655844039812018	6.778052665469211e-05	0.060276181836508416	0.016640385864020037	0.00034005894355021535	0.0010433270540501376	0.0022842903125324474	0.0	0.07915182907089673	0.001959983666802777	0.026370217166494313	0.03522504892367906	0.022740524781341108	0.0	0.0022759048977057075	0.011541736877389429	0.01435949826891424	0.03034513670999552	0.007337526205450734
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae	0.008514959072973912	0.003665362795146946	0.011744533118821314	0.005442222860716278	0.0035620005062741837	0.0007746933505487411	0.0032920713384680072	9.836412887214177e-05	0.0	0.003922265520874322	0.0006075442703214624	0.0003219575016097875	0.0	0.009751723711467706	0.002657497669966498	0.0	0.0	0.0	0.0	0.0002041649652919559	0.0	0.0	0.0	0.000906883538601059	0.0	0.0011414904604011523	0.0	0.0043030031376064546	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae	0.0	0.0	0.003268485785050488	0.002828153080827714	0.0013560915633023542	0.0	0.019198621637420903	0.01045686354625384	0.005999978873313826	0.001497823079168835	0.005932491110197809	0.006727217270478192	0.0015119443604475356	0.0	0.0	0.004608027822054775	0.007683521960336413	0.01044620205939412	0.0046131434121074785	0.00016333197223356472	0.0	0.0008837825894829872	0.0	0.0	0.0019775393166040446	0.0	0.013791929167376128	0.04917077543702376	0.005590496156533892
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae	0.001665582998583809	0.0016290501311764204	0.004064438281928068	0.0033295587067115116	0.0017538784218710448	0.00043038519474930065	0.001066590090967828	0.0	0.0	0.00010789403536385676	0.0	0.0	0.0005795786715048887	0.004174009832112049	0.0017254842691251668	0.0	0.0	0.002835397701835547	0.0	0.0	0.0	0.0	0.0	0.005395330176654226	0.0015959089221716852	0.0004529724049210922	0.0	0.008023307933662035	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae	0.000507691074434637	0.0012880861502325184	0.0011769935858083364	0.0003323924935634165	0.0	0.002130406714009038	0.0038048550360486938	0.005614321817163784	0.01536966419132327	0.002805244919460276	0.0011793506423887212	0.0038295997559901042	0.006350166313879649	0.0014840923847509507	0.0012342880173304112	0.009853644399362411	0.003737929602325823	0.015221608715117147	0.032534800906442216	0.0005512454062882809	0.012668045501551189	0.01578183195505334	0.0029154518950437317	0.0	0.0227937426492782	0.0023010998169991485	0.02826494125659799	0.0008516360376512774	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae	0.0	0.0006345718534233731	0.0	0.00028168855386730216	0.0	0.0	0.006266216784435989	0.0007415142022669149	0.001542248090675737	0.008307840723016971	0.0037167414184371816	0.0038465448876537772	0.0	0.0	0.0	0.0	0.003218772713113903	0.0	0.0038038200064745872	0.0005308289097590853	0.0	0.0	0.0	4.179186813829765e-05	0.0007701995233089437	0.0035694225507782065	0.0006810829218457347	0.013043478260869565	0.005590496156533892
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae	0.00010688233145992358	0.00037884886771544663	0.00024132602298947904	7.88727950828446e-05	0.0	0.0	0.0015383510927420596	0.004517183456666818	0.0022922454498399652	0.0007933384953224763	0.0021442738952522204	0.0018724370488358694	0.012624735409736921	0.0002473487307918251	0.0009823925035895111	0.0019707288798724823	0.004776243380749662	0.012983136845246978	0.0016186468112657818	0.0041649652919559	0.0	0.005933968815100056	0.0	0.00017134665936702036	0.00026714127610265163	0.00255476436375496	0.0060729893864578015	0.003809950694755715	0.01013277428371768
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured	0.00017813721909987264	0.0004925035280300806	0.0	0.00014647804801099713	0.0	0.000624058532386486	0.0	0.0	0.0007816873884246887	0.0005965905484825022	0.00026803423690652755	0.00022028671162774936	0.012019957665557907	0.0005750857990909934	0.0008060656439708809	0.0011302709752209824	0.005295400269961582	0.005969258319653783	0.007931369375202332	0.0038995508370763578	0.003360910031023785	0.005870841487279843	0.0	0.0	0.0005308131849831909	0.007229439582540632	0.0023837902264600714	0.0031824294038547735	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018180131713199147	0.0	0.0	0.0018689648011629115	0.0046261751977316815	0.0	0.0	0.0	0.0	0.0	0.0037236554511223207	0.003403449244892224	0.012012828178507365	0.01435949826891424	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae	0.0038655776544672363	0.004442002973963612	0.007049260145218993	0.006856299401130135	0.0028206704516688967	0.0005164622336991608	0.00015383510927420596	0.0002421270864545028	0.00021126686173640233	0.0010725936456759879	0.0	0.0004829362524146813	0.00022679165406713032	0.0008842717125807748	0.0005793596816040706	0.000434719605854224	0.0	0.0	0.0	8.166598611678236e-05	0.0	0.0013256738842244808	0.0	0.0	0.0001699989938835056	0.0007791125364642786	0.0	0.0008516360376512774	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005750518303294441	0.00026408357717050293	0.0	0.0	0.00016097875080489375	0.006501360749924402	0.000315369631759577	0.0021411118667976525	0.002086654108100275	0.0015574706676357594	0.06596030443217431	0.00356102298478472	0.005634953042057983	0.0	0.014582412726469289	0.0	0.0	0.0005134663488726291	0.0022467431284086173	0.0028378455076905613	0.000761990138951143	0.008385744234800839
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007096259209882941	0.00104427953385582	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	0.0	0.0	8.467579754016809e-05	0.0	0.0	0.0	0.00038971561016132176	0.0007566471451703212	0.0032429463276537757	0.0002729084423909318	0.0018762396583456927	0.0004575185549191717	0.006828948694688036	0.00012367436539591255	0.0003022746164890803	0.0020286914939863787	0.0	0.028130129831368453	0.0009711880867594691	0.0026745610453246223	0.0	0.005997096142920271	0.0	0.0	0.0005724455916485392	0.001630700657715932	0.0	0.00210667861945316	0.015024458420684835
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae	0.00040080874297471344	0.0009755358343672751	0.0002032219140964034	0.00036056134895014674	0.00021697465012837666	0.004863352700667097	0.0019588337247582223	0.002602866179385905	0.004394350724117169	0.0018278518932229853	0.00943480513910977	0.006557765953841462	0.025803850418304606	0.00020406270290325573	0.00025189551374090027	0.003129981162150413	0.00550306302564635	0.00880465602148933	0.007283910650696018	0.014373213556553695	0.0	0.01761252446183953	0.0	0.00043463542863829554	0.0007320364838657077	0.010237176351216683	0.004710823542766332	0.006454504706409681	0.01607267645003494
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0007392694592644714	0.0009471221692886165	0.0004022100383157984	0.0008168968062151762	0.0	0.0007316548310738111	0.0003076702185484119	0.0	0.00015845014630230176	0.0003871491857173684	0.0003395100334149349	6.778052665469211e-05	0.0	0.012565315524224716	0.0	0.0	0.0	0.0	0.0005665263839430237	0.0	0.0	0.0003156366391010668	0.0	0.003752909758819129	0.00017346836110561796	0.0005616857821021543	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39	0.0010331958707792612	0.001373327145468494	0.001278604542856538	0.004929549692677788	0.0008678986005135066	0.02429524424359802	0.0033228383603228486	0.001566259590502565	0.0017957683247594198	0.00233558853022937	0.005700194771545485	0.007006811942928797	0.01937808688640258	0.0016881550876542064	0.00801027733696063	0.019736270105781772	0.004257086491537743	0.02701089389643337	0.012220783425056652	0.00208248264597795	0.002843846949327818	0.011867937630200113	0.0	4.179186813829765e-05	0.0061164944125840885	0.0034607091735971447	0.013905442987683751	0.0011205737337516809	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae	0.0016566761376288154	0.0012880861502325184	0.0003005990812675967	0.0005295744812705281	0.0	0.0038304282332687757	0.0006255961110484376	0.0006204506590396635	0.0007077439868169479	0.0004061893096051078	0.0011078748458803137	0.0002626495407869319	0.0	0.0006492904183285409	0.0013854253255749516	0.0005796261411389654	0.0	0.008580808834502313	0.004208481709291033	0.00028583095140873824	0.0	0.0	0.0	0.0029045348356116865	0.00013530532166238199	0.009584896088130311	0.000510812191384301	0.007216494845360825	0.0034940600978336828
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae	0.0007748969030844459	0.0007292840703522347	0.0	0.00024225215632587985	0.00021697465012837666	0.0004949429739616958	0.0	0.0	0.0	0.0	0.0	0.0	0.006652555185969156	0.0020406270290325573	0.0	0.0012461962034487756	0.0015574706676357594	0.0007461572899567229	0.0012139851084493364	0.0	0.0	0.0022725838015276814	0.0	0.003936793978627639	2.0816203332674152e-05	0.006903299450997445	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010	0.0004898773525246498	0.001373327145468494	0.000817121446262622	0.004287299789860339	0.000885979821357538	0.0	0.0015383510927420596	4.539882871021928e-05	0.0	0.0006156306723702416	0.0	0.0003219575016097875	0.0	0.0012923971183872863	0.0006423335600392957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012119641760106318	0.002230803123818247	0.0006522802630863728	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010167078998203817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032138054683998205	0.005241090146750524
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae	0.0028591023665529556	0.0023772766449144276	0.0011219543174072271	0.0011380217576239008	0.00041586807941272196	0.002603830428233269	0.0019690893987098362	0.00014376295758236103	0.0003802803511255242	0.004049199680125919	0.0005539374229401569	0.0003050123699461145	0.0	0.001082150697214235	0.0033250207813798837	0.001854803651644689	0.0	0.0	0.0012949174490126255	0.0002041649652919559	0.0	0.001704437851145761	0.0	0.0	0.0010477489010779324	0.0006885180554800602	0.0	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales	0.0002939264115147898	0.0	0.0007451470183534791	0.004405608982484606	0.006454995841319206	0.0	0.00028715887064518445	0.0	0.0	5.077366370063848e-05	0.0	0.0	0.0021923193226489265	0.0005008811798534458	0.00018892163530567522	0.0	0.0005191568892119198	0.0	0.0	0.0	0.0	0.0010731645729436274	0.0	0.0	0.00011448911832970784	0.0013226794223695892	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pasteurellaceae	0.00035627443819974527	0.0008239962872810964	0.0	0.0	0.0	0.0012050785452980418	0.0	0.0	0.0	0.00028560185831609145	0.0	0.0	0.0017891341598629171	0.00022261385771264261	0.0	0.0	0.0	0.0006715415609610506	0.0013758497895759146	0.0	0.0	0.0	0.0	0.0013916692090053116	0.0006661185066455729	0.0	0.0	0.0006723442402510085	0.0
Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018235196198604744	0.0	0.0	0.0	0.0	0.0	0.001397520328973812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae	0.0	0.0	0.0002032219140964034	0.00018028067447507337	0.0	0.0	0.0	0.00015889590048576746	0.0	0.0	0.0	0.0	0.005014615462150993	0.0	0.0005037910274818005	0.0	0.004049423735852975	0.004327712281748993	0.0	0.0022049816251531237	0.0	0.004355785619594723	0.0	0.0008943459781595697	0.0007875463594195055	0.000996539290826403	0.0	0.0006275212909009413	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae	0.00010688233145992358	0.0006535142968091454	0.00011431232667922691	0.0007830941797511	0.0	0.0	0.0	0.0	0.0	8.250720351353753e-05	0.0005539374229401569	0.0	0.0	0.0005441672077420152	0.0016625103906899418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5101773887460666e-05	0.0012864416299759019	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured	0.00013360291432490447	0.0	0.0003302356104066555	0.00017464690339772735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017677960222499906	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae	0.0	4.735610846443083e-05	0.0	0.0	0.0	0.0	0.0001025567395161373	7.566471451703213e-05	0.000179576832475942	0.00015866769906449526	0.00025016528777942567	0.00017792388246856678	0.0009575647616167725	0.0	0.0	0.0	0.0	0.0035069392627965976	0.0	0.0011229073091057575	0.0	0.0	0.0	0.0	0.00028448811221321344	0.0	0.0	0.0008964589870013447	0.0
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Helicobacteraceae	0.0	6.629855185020316e-05	0.0	0.0	0.0	0.00019367333763718527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000639415582515954	0.00045795647331883137	0.0023010998169991485	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae	0.0	0.0	7.197442790914287e-05	9.014033723753668e-05	0.0	0.0	0.0	0.0003404912153266446	0.0	0.0	0.0	0.0	0.0018143332325370426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017675651789659744	0.0	0.00012119641760106318	0.00013183595444026964	0.0004167346125274048	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022183020482322247	0.0	0.0	0.00013556105330938422	0.0	0.0002473487307918251	0.0	0.0	0.0009344824005814557	0.0061184897776451275	0.0006474587245063128	0.001286239281339322	0.0	0.0010100372451234138	0.0	0.0	0.0002116314005488539	0.0	0.0	0.00022411474675033618	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae	0.0	0.0	0.0	3.380262646407626e-05	0.0	0.0	0.0	0.0	0.0	8.250720351353753e-05	5.3606847381305507e-05	0.0	0.0011591573430097773	4.9469746158365025e-05	0.0	0.0	0.0	0.0	0.0	0.002735810534912209	0.0	0.0020832018180670414	0.0	0.0	0.0	0.0	0.0	0.0006723442402510085	0.0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005223983517287207	0.0001526521577729438	0.0	0.0	0.0	0.0
Archaea|Euryarchaeota|Methanobacteria|Methanobacteriales|Methanobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35837362765953e-05	0.0004614258405409437	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae	0.0	7.576977354308932e-05	0.0	0.0	0.0	0.0	0.00032818156645163937	7.566471451703213e-05	0.0001901401755627621	0.0	0.0003573789825420367	0.0	0.0	0.00011130692885632131	0.0003652484949243054	0.001188233589334879	0.0	0.0	0.00040466170281644546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017032720753025548	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriales_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001537143433121661	0.0	0.0	0.0	0.0	0.0004476943739740337	0.0	0.0003879134340547162	0.0	0.0	0.0	0.0	0.0	0.0005073290935116233	0.0	0.0	0.0017470300489168414
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales	0.0	0.0	0.0	0.0001183091926242669	0.0	0.0010329244673983216	0.0	0.00019672825774428353	0.0002535202340836828	0.0	0.0008041027107195826	0.00034737519910529706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001893819834606401	0.0	0.0	0.0	0.00021742675436212425	0.0	0.0	0.0
