group-id	STD-NC	STD-NC	STD-NC	STD-NR	STD-NR	STD-NR	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	STD-NC	STD-NC	STD-NC	STD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
subject_id	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|gut_metagenome	0.002387038735938293	0.0	0.0017273862698194288	0.012935138393586515	0.031388999385238495	0.0	0.03577179074322869	0.006908188435405033	0.005165474769455037	0.026269024257117832	0.0487286242696067	0.03686413393432067	0.0	0.004353337661936122	0.02172598806015265	0.057498913200985366	0.010071643650711245	0.0027607819728398745	0.0	0.0015312372396896693	0.028697001034126163	0.007385897354964964	0.08950437317784257	0.0	0.0	0.02480476889347901	0.0018162211249219593	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.0025028279283532103	0.02849890607389447	0.03072037934757298	0.003802795477208579	0.0005966802878530358	0.0	0.0006255961110484376	0.0	0.00041197038038598454	0.0021896142470900345	0.026606865250254633	0.030408038770461245	0.012423142828343918	0.022972513372290757	0.0004282223733595305	0.0005796261411389654	0.0022842903125324474	0.0027607819728398745	0.004936872774360635	0.012944058799510005	0.0	0.004608294930875576	0.0	0.0	0.03935997113486471	0.011197477849649399	0.0060729893864578015	0.010085163603765128	0.004542278127183787
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_rumen	0.0014874457794839364	0.025837492778193458	0.006376087554774657	0.0012168945527067452	0.025892308248652948	0.019195179685818808	0.0	0.0038210680831101225	0.0	0.00037445576979220876	0.033915265443239286	0.01103128071305114	0.036034673923999595	0.0012862134001174906	0.02429532230030983	0.09505868714679032	0.014744055653618523	0.0	0.010359339592101004	0.0012249897917517355	0.044725956566701135	0.016918123855817185	0.0	0.0	0.0	0.018553749705567935	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Bacteroidales	0.057039537555779216	0.025127151151226997	0.04097038463981033	0.020625235914163865	0.010378620764474017	0.009188723907897569	0.0033228383603228486	0.000711248316460102	0.0	0.009278887041291681	0.0003395100334149349	0.0002626495407869319	0.0015119443604475356	0.01097609992888724	0.00926975490566513	0.023677727865526736	0.0	0.0	0.0	0.0	0.0	0.0	0.0026239067055393588	0.004053811209414872	0.006564042784236583	0.0013770361109601203	0.004370282081843465	0.001882563872702824	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group	0.03593027709244431	0.00889347716962011	0.007438768813903766	0.01900834361496555	0.014356489350160923	0.014783731439638476	0.0008614766119355534	0.014323330458074181	0.021897810218978103	0.010459374722331527	0.006754462770044494	0.003965160809299488	0.0024443100493901824	0.007055622545836812	0.01366533162044384	0.015128242283726997	0.0	0.0015669303089091181	0.0	0.0	0.014736297828335057	0.0020832018180670414	0.012244897959183673	0.0	0.008080156260299684	0.0016669384501096193	0.0021000056756910156	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	9.797547050492995e-05	0.0010702480512961366	0.0006816401701983531	0.003284488538092743	0.001392254004990417	0.0	0.0023690606828227715	0.00034805768677834777	0.001003517593247911	0.004785417803785177	0.0003573789825420367	0.00015250618497305725	0.16061888922487652	0.0010388646693256654	0.0016247260636288068	0.00150702796696131	0.04153255113695359	0.030070138785255933	0.003722887665911298	0.0	0.0	0.17227447762136228	0.0	0.0	0.0010546876355221572	0.013625409940026454	0.01907032181168057	0.0015688032272523531	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_acidifaciens	0.0037497884620523187	0.0004356761978727636	0.029026863396769617	0.006726722666351176	0.010830651285574802	0.0039165052722186355	0.0019896007466130637	0.0002572600293579092	0.0	0.0006537109201457204	0.00025016528777942567	0.0007201680957061036	0.0	0.0003524719413783508	0.0007556865412227009	0.0	0.0	0.014400835696164752	0.0	0.00018374846876276031	0.0	0.0	0.0	0.003426933187340407	0.0	0.0004710913011179359	0.0	0.0030031376064545046	0.002795248078266946
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus|Lactobacillus_faecis	0.004310920702216918	0.010617239517725391	0.007362560596117615	0.007137987954997436	0.022167576754782484	0.0	0.0	0.0004842541729090056	0.0	0.0	0.0	0.0	0.0015623425057957867	0.008230529017097981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024489795918367346	0.00021731771431914777	0.008253624621405302	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0.0	0.0008997660608241857	0.002430195389402824	0.006850665630052788	0.003977868585686906	0.00337852377878201	0.00014357943532259223	0.001422496632920204	0.0006549272713828472	0.0	0.0010900058967532118	0.0012624123089436405	0.004359439572623728	0.02363417122715889	0.008652610896999924	0.023503840023185046	0.0009344824005814557	0.0	0.0	0.0014291547570436914	0.0	0.027965406224354523	0.010787172011661808	0.0017218249672978632	0.0017554998143888537	0.0005616857821021543	0.000737839831999546	0.0008516360376512774	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella_9|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022670596236681024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05672828181092523	0.0008048931955300673	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.0	0.0839339666423572	0.011812273756853448	0.0012168945527067452	0.0	0.10533677641489132	0.0	0.0	0.00041197038038598454	0.0	0.0	0.00016097875080489375	0.0	0.008143956961320841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030950224988464354	0.0	0.0	0.0005378753922008068	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.00040971560392970703	0.0023678054232215413	0.0004318465674548572	0.0017859054315186957	0.00025313709181643945	0.0025823111684958036	0.0035484631872583507	0.005523524159743345	0.0077851838549864265	0.0020182531321003795	0.007647910226399586	0.007006811942928797	0.009878036488257231	0.0020220758742231703	0.004244439406534169	0.010027532241704102	0.015574706676357596	0.009028503208476348	0.027840725153771447	0.006655777868517762	0.01861427094105481	0.02790227889653431	0.011078717201166181	0.0009361378462978674	0.0016895818371687188	0.005761808990596293	0.021397355127986833	0.012326311071268489	0.03004891684136967
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_bacterium	0.001015382148869274	0.0057963876760463336	0.0005757954232731429	0.014467524126624639	0.007901493508841718	0.004755756401979772	0.016757771236936836	0.0028676926801955178	0.005640825208361943	0.020144451073228316	0.013651877133105802	0.0035923679126986818	0.002419110976716057	0.010462851312494203	0.0009823925035895111	0.0	0.006333714048385422	0.013580062677212356	0.09460990611848495	0.0	0.0	0.014834922037750142	0.0	0.0	0.019435395178273435	0.044137631135511224	0.010273000737839832	0.03321380546839982	0.02620545073375262
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae	0.00032064699437977075	0.00048303230633719443	0.00862422997946612	0.0009464735409941352	0.002802589230824865	0.0	0.000646107458951665	0.0002799594437130189	0.0	0.007089272794201648	0.0	0.00015250618497305725	0.0	0.00246111987137866	0.0022922491750421927	0.0008404579046514998	0.0	0.0011192359349350843	0.0	0.0	0.0	0.0	0.0	0.0207663792779201	0.0	0.00021742675436212425	0.0	0.005423576871358135	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group|uncultured_bacterium	0.018410481593971836	0.0086945815140695	0.004877325938313681	0.01738581754468989	0.03460745669547608	0.01938885302345599	0.002933122750161527	0.008466881554455895	0.013077418741483304	0.13594013785049694	0.03859693011453996	0.046209374046836345	0.00148674528777341	0.028636799307423553	0.00439557671477871	0.0	0.0	0.0026861662438442025	0.012301715765619942	0.0019191506737443855	0.0	0.002398838457168108	0.0	0.0	0.0004475483716524943	0.0028809044952981464	0.006186503206765424	0.005333930972658001	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured|uncultured_Clostridiales	0.0029659846980128793	0.00039779131110121894	0.0	0.02921673680711658	0.014681951325353488	0.0	0.0005435507194355277	0.0	0.0	0.0003871491857173684	0.0	0.0	0.0	0.010382462974986859	0.0	0.0	0.0	0.004476943739740337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050513650036891995	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.004884871960404562	0.0	0.0	0.0	0.0	0.005575112127655772	0.0009319822415020164	0.002242717467997178	0.03801749992270352	0.0	0.0	0.0	0.007088494254588867	0.14260278407251537	0.0	0.0	0.0006944006060223471	0.0	0.0	0.0	0.005073290935116233	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.007276905400229797	0.0020268414422776396	0.00033870319016067235	0.01778018152010411	0.006599645608071457	0.011620400258231117	0.0011281241346775103	0.0	0.0020175985295826423	0.006467295413868826	0.008362668191483659	0.00277052902701054	0.00297349057554682	0.0004204928423461027	0.01366533162044384	0.0058542240255035505	0.0	0.0006715415609610506	0.012301715765619942	0.001143323805634953	0.01421923474663909	0.01837005239568209	0.008746355685131196	0.0	0.0005759149588706516	0.01223025493286949	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Butyrivibrio|uncultured_organism	0.0	0.03875623916729019	0.005626706746544169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028590318603362937	0.0012793574406073135	0.0	0.00030300219521998576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group|uncultured_bacterium	0.010857463504137237	0.00955646268812214	0.002193103156290353	0.007002777449141131	0.002043177955375547	0.040305573488272003	0.0049740018665326595	0.006855223135243111	0.010246442794215513	0.022213477869029333	0.0009649232528634991	0.004693801470837428	0.0009575647616167725	0.009597130754722814	0.026033401345122043	0.03715403564700768	0.0	0.0022384718698701686	0.01424409193913888	0.002225398121682319	0.01628748707342296	0.0028407297519096016	0.0	0.0	0.008579745140283864	0.003605660343171894	0.001532436574152903	0.0	0.010482180293501049
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|uncultured_Clostridium	0.004052621734522102	0.0062131214305333245	0.0	0.0001690131323203813	0.0	0.0	0.0	0.0	0.0	0.0	0.00019655844039812018	0.0	0.04543392803144844	0.000797699656803636	0.0	0.0	0.0	0.0	0.058271285205568145	0.0	0.02249224405377456	0.024304021210782147	0.022740524781341108	0.0	0.0011240749799644042	0.010182819662626153	0.01384868607752994	0.02998655311519498	0.007337526205450734
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000179576832475942	0.0	0.0	0.0	0.0034774720290293316	0.0006492904183285409	0.0	0.0	0.0	0.008282345918519623	0.03844286176756232	0.0	0.0	0.0	0.0	0.0	4.857114110957303e-05	0.0009240637060390281	0.0004540552812304898	0.177319587628866	0.24598183088749126
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured_bacterium	0.00819431207859414	0.003438053474517678	0.009403247316835665	0.004247863392318916	0.0035620005062741837	0.0	0.002656219553467956	9.836412887214177e-05	0.0	0.0031543138574021655	0.0006075442703214624	0.0003219575016097875	0.0	0.008527347494048172	0.002657497669966498	0.0	0.0	0.0	0.0	0.0002041649652919559	0.0	0.0	0.0	0.0003301557582925514	0.0	0.0011414904604011523	0.0	0.0007171671896010757	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_pseudolongum	0.0	0.0	0.002294714113338555	0.0003098574092540324	0.0	0.0	0.01869609361379183	0.0074378414370242585	0.004362660694856709	0.001497823079168835	0.0050211747047156155	0.006015521740603925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella|uncultured_organism	0.001665582998583809	0.0016290501311764204	0.004064438281928068	0.0033295587067115116	0.0017538784218710448	0.00043038519474930065	0.001066590090967828	0.0	0.0	0.00010789403536385676	0.0	0.0	0.0005795786715048887	0.004174009832112049	0.0017254842691251668	0.0	0.0	0.002835397701835547	0.0	0.0	0.0	0.0	0.0	0.005395330176654226	0.0015959089221716852	0.0004529724049210922	0.0	0.008023307933662035	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.0	0.0004167337544869913	0.0002116894938504202	0.003115475405772362	0.0032365385310816185	0.0032924467398321496	0.0005025280236290728	0.0026558314795478277	0.003919000285210263	0.016539520950482986	0.006772331719171596	0.006278171281390857	0.00045358330813426064	0.0	0.001813647698934482	0.00368062599623243	0.0	0.0	0.0	0.0006737443854634544	0.021975180972078595	0.0	0.0	0.014702379211053114	0.0	0.0	0.009137862534763607	0.0	0.0
