	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
EC:1.1.1.1	61234.53090285145	110818.10684137781	70393.99094265254	95407.32222944038	38871.579363760306	80056.48660730591	7831.2046568908045	12299.871563769038	11800.790966978213	43969.079514214594	2209.1354298061788	43289.9302715868	10036.347557436748	23175.30443915153	2753.191135780428
EC:1.1.1.10	0.014931285089496192	0.08522664733814844	0.021636862100739042	5.081688852622262	0.0034969933954588695	0.0012141174144464596	0.16595635953985635	0.5451497218598377	0.10603299940817025	8.634220028292091e-05	0.0	5.354843767024309	0.00017463674553372608	2.1533873567289943	0.40227932339579847
EC:1.1.1.100	107186.0605607238	194182.136861938	117296.60456669814	197216.40622270494	71414.0537490396	139338.83287746797	13834.781722369667	25947.300603026903	25634.45589301032	84025.70937544203	3969.1731910474973	82846.9392337185	17390.832762413742	47916.99906157602	5525.560752889345
EC:1.1.1.101	7.339381072792893e-28	3.6807038441226328e-28	4.4628413729167945e-28	1.2454533025431733e-27	5.743430202676432e-28	9.247252348702786e-28	6.554797713322677e-29	6.788524979763983e-29	1.061372211714713e-28	5.087950431344164e-28	0.0	5.626357884396457e-28	3.4328692258566713e-29	3.386749827746378e-28	4.837319675097729e-29
EC:1.1.1.102	1.9773876346898864	0.9821019749471349	1.6570608179236674	3.9548404899888068	1.6510175560267881	2.888910960444253	0.4888619273203177	0.8852511561723216	2.922239851953452	11.53829472661642	0.08042715570071511	4.453367301264049	0.7088258438620141	1.3523694342099635	1.197686434204293
EC:1.1.1.103	7570.436612674503	3703.2118596681466	4146.9971084988665	19789.372036589884	4181.997240968003	5375.357899092652	368.8276875629183	1242.2790351858039	1209.4546178331525	1434.7231543099776	304.603364299141	5634.047448185165	1116.5635691701818	2223.2896217084826	297.76116230299647
EC:1.1.1.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21036969958962415	0.0	0.0	0.0	0.0
EC:1.1.1.107	859.3274531163413	389.8056808440585	521.4672586277048	282.24589877405447	676.7783904799913	272.09904180472665	17.8990317106722	290.2773584790639	184.73125904044497	113.12601084588471	8.511211055165296	704.0999892115818	122.01806942601812	235.1486645816638	19.343179504413367
EC:1.1.1.108	427.9150707449801	305.4647540940405	303.5796044495388	760.7703572356087	378.48709277492935	388.2459123483825	39.50498712782318	187.88470252643145	173.41527258874564	149.41783826733862	56.662411461511816	763.027862857775	197.65389254951657	176.52896687800074	28.374701920811486
EC:1.1.1.11	37.505626441431296	221.17319581201394	72.00377532480317	31.259366801166184	30.004508682654293	74.25734994151058	30.33058255827557	658.5005802396236	50.67101129578148	327.0039583972763	0.0002864041503156875	153.00434868062933	76.75050576041671	38.25267384787819	33.670413328833625
