	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
METHYLGALLATE-DEGRADATION-PWY	0.14454066660636966	128.3010051539442	23.952133590006945	0.3407685104982692	6.2291116226631145	42.49889400222422	29.21041578644449	1114.6349373787507	73.9199189286057	498.02176936575404	0.021691290760376833	228.0975849209206	103.85521032500763	40.43168745748738	47.00282112815246
NAD-BIOSYNTHESIS-II	1540.4829041415135	2101.7347793954973	1657.878206170526	6364.582955288955	1175.4121469070938	2720.9243659592084	211.3225662004232	1297.4633034506003	672.038898710276	1119.276457421352	72.8877023704925	2113.55881962044	349.3138939163115	940.9037721976854	152.61122389713597
NADSYN-PWY	93.7860954524654	465.96468628771504	311.72382949922365	218.8448344323191	69.18955747371511	262.1271460065784	111.16929089502484	1431.771875126683	174.72270601899325	886.2063642492124	12.090359397343127	621.6939612741046	208.16502458265757	216.45967540773668	100.70869408213731
NAGLIPASYN-PWY	14461.609531470629	2883.627109178832	2931.953082541532	18975.267684155842	943.2595901890032	2022.1612276937342	170.8119515145169	2283.1998474217717	610.0928897773998	1856.9835489518462	697.6891580220159	2592.6724204907005	3066.732619538962	2029.2105540522625	306.74687235123434
NONMEVIPP-PWY	43335.76861424202	106642.79751728679	60264.14194778712	77138.58731014903	30445.100857082572	68650.10972247056	6783.373984797579	7100.126930577343	6660.5705512633	47646.054591536194	1621.162530471432	27567.211076926636	7118.248957892768	13632.268761575417	1679.3583712607397
NONOXIPENT-PWY	65731.34548348893	186777.56283841233	98068.09834920554	134428.51374122486	51040.7660156264	125029.26417170797	12926.624481721543	12131.44517357426	11166.304390327334	90401.83142434264	2613.17707819705	49692.2649585576	10920.635903721333	25134.60120567419	3180.930568029962
OANTIGEN-PWY	31404.9466908954	92494.1095290108	48403.00987852675	58932.26529745846	26747.829941474145	64748.698122627735	6319.417679740551	5565.239088874113	5749.866735299241	45030.74698655374	1161.6563149774242	20511.725625418363	5001.207310572007	10257.652689100178	1232.0646608858394
ORNARGDEG-PWY	60.17099617779725	115.7667577644979	123.92395911430378	64.74762083548687	82.48379931071253	136.9281471816832	26.003697019393304	29.61593777145124	57.84139181982887	219.38352898753627	11.235179334259415	81.89666866616886	103.65231459741453	50.64855694572081	13.827649437356284
ORNDEG-PWY	733.6586475521481	779.9442842685838	541.4906436656345	229.5379782258779	308.567278001292	628.4483393383617	89.66458052981724	139.3682782993974	144.17800979871518	208.70127474432874	26.22248522922562	154.65293745585123	256.4097927043509	379.6341203384231	37.88167258979148
P101-PWY	2393.443547263583	1852.5276952702673	885.8695059940628	535.5841945308632	534.1369810415418	1204.446292393314	114.29054689540006	381.8242822419848	92.25424252519139	262.8400928549284	0.3230389232243078	158.15799026413927	362.4550510461412	2053.874964797772	69.10479806672639
P105-PWY	11576.562109853032	6657.489955154055	3939.7861575251322	4049.8508819118583	1980.6209261662632	4208.392518274351	507.1392262670003	4323.2795320320765	1180.8220700941204	3635.8949760597984	497.84410451551264	3832.2869901396894	2012.902479223747	6003.373887559473	476.89592642172755
P108-PWY	25480.947170079944	8086.238230824031	7136.483058274165	35752.35887498103	2773.0175980159665	5734.590908806682	443.48267832854293	3869.768175956362	1433.0824354291744	2976.05946968524	1070.8497579108375	5778.557713913782	4775.965553605784	5067.543497396381	537.650038006912
P122-PWY	6958.8037894849285	5807.800397832116	6249.710905999132	18037.400975536242	6093.412551923787	12152.453712316536	673.2357417932568	1370.7591768636262	2023.0342655151906	1468.4574528362245	413.7125985299049	8625.209633900455	1629.583400428497	2482.5509950805003	134.7568039138812
P124-PWY	9093.745752122853	7920.286674198826	8870.957096558344	25053.29336771543	8890.576240466195	18850.043027017713	952.6292974253357	1629.9225857672766	3814.251308968817	1900.637896446852	559.9219954580544	12425.937596809943	2063.0124884300853	3045.68386202842	160.40103021301687
P125-PWY	15681.954736878024	6229.186749335828	6690.646709067274	18191.089375399217	9574.434757318826	8773.250079672072	1272.7489553378816	3209.928322197555	3505.0706565317646	2183.9583476419284	397.3275494888282	11837.72833651105	1919.561475852442	3374.7235822162297	149.84883679778142
P161-PWY	28071.958370703134	95343.04820962583	55369.65022969624	48342.28629317111	26703.67363205888	63907.58564905647	6415.265319564631	4626.156705593513	5301.345484282558	41606.29596457695	953.5652604787925	22957.347076301685	4395.108535288184	12848.669781669618	1746.040388981185
P162-PWY	4018.836122647937	2433.508808198404	2892.7241603908165	5916.61287012389	2695.573911839781	4083.470132659919	363.08951692853174	792.2669027158306	1389.1070895711464	1345.7212781571416	190.41450057662	3918.871576204781	830.8660548448938	1657.9803336641517	138.13341623509433
P163-PWY	3013.9105249734384	4033.0917203368294	3978.2946874759036	4950.549986990929	3527.0237672497537	6187.701394530086	457.44057727010204	318.5556572971122	789.5425608661934	911.8104940850795	211.02575523838095	4159.676083827246	652.184039542329	584.2870466180868	44.36328077444217
P164-PWY	14629.990779290605	66449.52127585725	43057.76905689436	35560.185970902596	25663.784240023615	62499.1464941704	5394.48178096997	4519.122554466712	4717.095647565664	18632.05259366927	885.8784550819238	20802.040564901043	3004.9393966284297	7430.707921142507	915.921241091105
P184-PWY	0.04493139337926187	107.73304352137447	19.659171008533473	0.057699917502489935	5.467483032431926	35.865969865993485	25.815171298494228	1052.1983825999168	68.81811257751544	454.6849104521736	0.005502944959301244	197.63040064291727	89.59352826957995	33.03681625117741	42.03366544889227
P221-PWY	2515.2904210060483	3172.5825035242874	3226.878062533246	13548.610680408989	2716.308670801108	6168.351182810366	129.4423537334638	1979.3393719010196	702.848995701783	1888.3737670103137	142.91019374160038	4300.746072259989	405.42913485718236	1813.3896018374335	209.49703723267078
P23-PWY	13941.413156194856	9206.202327804627	9121.09736250844	18985.721677501	4583.979953952183	8944.292133268153	892.375549894886	4185.8987959127935	1562.0474252115205	4849.5054792858955	495.5749890062284	4945.259539031144	2500.8757733611938	1743.6369253191585	389.1388878795344
P241-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.761066892137968	5.928575748897009	0.0	0.0	0.0
P261-PWY	419.97318201012445	125.0295603956938	114.87436952771817	430.6680851625228	191.14082605036313	246.6362547593096	27.147089669474596	67.2489899264596	52.98258250332172	13.764228181772038	1.1934815958411686	246.35430151391296	32.591657499186404	529.6402830334075	29.23210971728188
P281-PWY	374.31202032570104	813.0804222883747	348.4994263051141	207.38587051240637	141.9855488720914	347.57839441086105	93.60066922697763	1773.5777306363907	176.08280027167032	837.2280456822075	38.810874938767896	412.1682888319092	280.54576338349403	518.928876841108	101.54656586691739
P341-PWY	249.82124094657436	667.1282977526823	720.9930907845858	4971.464177704887	769.0966625856469	1268.3843003785032	30.45595847256217	441.414472673253	50.92813877728845	405.96186931396306	177.59158347317504	973.5449842751033	440.91310247476105	400.0966986012521	42.796074512288946
P381-PWY	7427.902138019297	9358.4132711392	4816.109936940214	2319.382434029442	2756.725440407024	6084.746891355784	664.2188928365987	2224.709484734785	713.0315167161624	2244.120775418793	0.0	1521.438652928052	1068.5819199738662	3510.411108442418	175.7544830054865
P4-PWY	28639.579839026617	64656.64112711868	38302.71134223062	42641.75706275623	22804.17662945022	52583.37796624869	5097.255701979929	5705.612477665316	4192.157427459542	31041.722089123014	773.7609455240944	17177.12109948262	3967.406621598694	9426.926916668996	1035.865822691239
P42-PWY	34684.555131494955	11870.934058286703	11299.003049958394	50132.38319930828	6795.200143118427	11323.655008256363	1194.833716076344	5976.292449638813	3247.281860311851	4550.406767810706	1407.8715900302063	9671.395545494037	6759.449338822658	8663.271311316466	867.6649784318444
P441-PWY	20157.908651372163	26540.907375394378	23210.92739974214	45997.56166187451	15054.249580976957	31054.355782442166	2524.2160267761915	5184.068016608718	3534.8600893067805	11816.94344481561	909.9987061741033	16475.792632272576	4209.555727243523	9192.15054716271	1044.112585385587
P461-PWY	15890.36773185437	20631.79372250489	17176.900713684616	23685.361553410246	13791.606530575978	24324.953989811216	2820.236360619322	2398.743825827949	1993.0700078554382	6629.6301405106105	573.8724459032231	10367.24717288294	1722.0160675271254	1128.1676727065078	111.08930602083596
P562-PWY	4102.901649340158	3417.010443767345	3033.019354938708	9218.035214843925	2222.9841211147877	2615.1253273680218	292.19679763435215	2486.7038009198295	897.0875007698571	1189.5513725018798	171.23120158752783	5497.03422119221	1010.1755337526315	2830.888537287988	260.87989247735356
P621-PWY	0.010427149527790742	0.005229554802088591	0.006340744919329981	0.017695323028546598	0.008160181364913156	0.01313843945263615	0.0009313051990015929	0.0009645226786709162	0.0015080012959295857	0.0072289887944243375	0.0	0.007993912857297097	37.50854938427337	0.004811752230502323	0.000687289163141046
PANTO-PWY	28887.3932138812	70780.67448399814	33422.35055606719	48856.40169348031	18029.019564310223	47116.67563856796	4856.279475623456	4223.0700962460605	5710.837789218939	36753.23098861324	1009.7961514791192	14447.193559425616	4500.359515084676	6438.611246281739	718.7674999296228
PANTOSYN-PWY	31907.50257233914	75591.19423243031	37576.76682941874	53845.159713533874	20560.73990294028	51139.14726955168	5153.838842577005	4680.566564804999	5270.21379000588	37681.5919968943	1128.1393515059547	16112.538990940213	5076.711708378816	7136.521664984099	812.0797283650274
PENTOSE-P-PWY	19719.637457816665	17028.614445892923	14089.16855793804	30656.242172893028	11527.994637707305	20101.389979534222	1680.5627829012642	5499.416386251098	2485.866086598757	6104.595255305094	793.3299073049801	12301.358120572715	4097.47731417383	7207.890939016319	690.5279449481404
PEPTIDOGLYCANSYN-PWY	42068.654718845275	100726.3059269118	58952.69118805534	73357.97686849869	30535.116299185014	69099.003641329	6574.340151353971	7334.943817233359	6820.808388865211	43423.57397249496	1624.487053533307	28257.740906917206	7202.640506171871	13623.524967805064	1649.5507092248533
PHOSLIPSYN-PWY	45165.10093726379	122006.3577120454	69805.29064085323	79493.04260470066	35946.456539117346	83058.44924526152	8021.573254092488	8052.560649342295	7993.593719970235	53644.18213448559	1565.5333864475433	31770.74913335532	7015.750572543997	15477.032062034099	1933.6215783061539
POLYAMINSYN3-PWY	10030.060019824752	12533.8357433421	12532.63957894738	9510.287811682198	5630.259006221506	7599.880903992977	623.5221262057731	2132.9021891911552	1133.687243290735	2996.1798296907477	191.8468520212179	2995.5274683697735	1195.5672789012756	1821.3780829786597	202.80164956684672
POLYAMSYN-PWY	10187.266698753345	10677.626322894002	11034.504663959819	14228.973387661294	8691.120316049124	12395.206371654838	1126.4394729929077	2837.7141602351894	2882.29321676792	3589.5599370776063	359.6573701110309	9190.947065333292	1769.6809117015343	2182.116679570609	275.1330925352355
POLYISOPRENSYN-PWY	27272.763413813864	89192.20198478195	44849.112639791565	39391.0000666814	23169.20471831277	60978.43946769141	6094.516228152013	4321.709905469343	3046.515551272621	42512.325142745256	1154.705154037159	7960.316821084558	5041.813929441879	5060.246188637428	742.3254360733293
PPGPPMET-PWY	744.5173945799186	1661.428423157117	1679.373950291937	1054.4507939070845	763.2196292830652	1696.5796438683087	320.1318123806167	636.6916232559831	583.0175130974062	1756.0006712428492	85.39242951551164	1936.004988742343	648.5488464292044	514.8227063254994	101.54551019180576
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	191.39784807297062	862.203476473248	529.8707161966819	173.20132995142743	240.85264968391397	451.2437731493265	133.4810397512015	1907.5930498435994	227.07829147067932	1148.951807786724	0.5418243935391488	777.7670179184912	323.80234588906137	1478.8716876600529	148.8799707902729
PRPP-PWY	17778.886653138637	17966.7661462364	12435.859034798803	18656.453527797064	6283.229489360495	13814.28547213173	1550.7769325089266	4678.569721800433	2217.8166167155764	11378.536746819273	525.1564509854803	6595.105328878581	2804.2043324905594	7135.200481717547	721.931700024424
PWY-1269	14790.619238937741	4172.1010447071185	4048.32025947082	22049.35570158709	1210.7579403539094	2492.088753144599	221.534321901933	2521.2193835457892	837.0873388985888	1975.4410878803344	793.5623221800914	3598.064823025786	3551.2953534509975	2634.0603488026345	419.90860415702934
PWY-1361	0.0	139.03008398573346	26.964654576741264	0.0	0.0	62.86551751222358	32.389666759468454	269.80268258989014	84.56356773178315	253.08758812895894	0.0	180.45982188768988	92.07804515532746	51.202994505987064	42.16690422799618
PWY-1422	14.949363928110257	7.3794785538640255	21.968543059291797	40.916965302019435	14.613140837266512	29.858546628873793	9.996127138633765	21.419138419204703	18.630277101880917	60.150012477397624	2.297278048755384	91.45655857682209	18.14143363378582	19.478549798104787	2.024983410974144
PWY-1501	13.962658044806524	1.6964607757631955	1.5081302951887234	49.35127223074785	0.016874756453790912	0.45062914595852654	0.0	19.165928974781227	0.0	11.698079175107436	8.249374827212566e-10	9.704030125978015	0.0	60.15366634859958	0.0
PWY-1541	81.34308396235146	59.48007594335386	61.678998225563014	195.64941921645325	60.9501271930905	141.18256009112392	26.089063528693558	90.71735755185827	16.02949151754161	89.20683355554954	0.00047598872911943534	482.33271418155607	218.56179311219844	45.46008027019689	6.13552958070639
PWY-1622	243.61565234155867	245.27031786531643	154.5104130122176	463.97182915649523	166.47651248763907	284.1877073032142	60.06411940840081	291.1519563304561	158.7243170626292	21.801753714640178	13.144167278868617	1086.8368254087684	190.80133980148017	653.6310274394156	61.863913712059244
PWY-181	540.5460342563766	817.9778806975595	348.40966885591195	959.4599206563785	431.2545677774693	850.2663637906169	215.01170746576517	2535.293761355076	418.3262838802178	2079.1226647357216	34.99811763044368	2826.7685187105853	1136.0486171920106	2594.2644683053218	232.92600897782953
PWY-1861	10947.971034586742	11693.19231750492	12580.818077261352	32086.162664276726	8680.764866741154	14487.821723737608	1256.8826461882907	2311.2166444824916	2434.217537632504	2813.972760962081	697.0318051553077	13263.983101146116	1685.5375524057195	3713.238211658269	451.7091865177054
PWY-1882	0.010343475222911456	0.005188120750923811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074588067744597855	0.0	0.0	0.0
PWY-2201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008884046813729344	0.0	0.0	0.0	0.0
PWY-2221	0.0001950918352448214	9.783868901315822e-05	0.00011862908436301696	0.00033106034603306596	0.00015266901448864948	0.00024580594753133376	1.7423645960500326e-05	1.8044929124277006e-05	2.8212882614590392e-05	0.00013524543740556764	0.0030970609922355147	0.0001495571213221543	9.125087087015782e-06	9.002494184759871e-05	1.2858329192332984e-05
PWY-2941	7151.726756301038	14618.215139468293	9647.144886349899	5449.467860506835	9359.72063761398	19511.493537574996	1562.1150480779713	2192.60230886622	1585.9909627161474	5297.3208773722345	79.93717033923068	5465.590646140538	1105.188459523405	4779.582073061062	714.5263260389671
PWY-2942	48162.882825795874	104334.50634090161	61467.46723233027	84919.78109631198	32810.00323835802	72633.905930345	7055.0949709393935	8334.422814695467	7596.669118533503	45225.04407630861	1858.4503498123504	34565.241632938276	8037.249154228279	15768.65015377273	1937.7478801970265
PWY-3001	47887.4902696402	112551.50841467656	61782.88464845003	83122.07044338105	33524.3803876858	75994.83612267577	7656.175291599865	8323.540670833832	7508.063384707208	52317.74491685297	1782.5837505925922	31940.805750658776	7848.368858531152	15106.336945377358	1711.7078495407038
PWY-3661	0.605453881284715	0.3000590648033895	10.639909917006365	1.2518558460299927	0.5125973597874292	8.197191353040813	4.558050566224747	40.9558513354242	20.047827853325646	97.24121555136054	0.9155210302418078	1.5641143344791963	203.26739364980185	2.628169861485778	7.228914728104999
PWY-3781	12014.20454757044	10203.478760567434	6496.425035276454	5256.86487159145	4384.403031126054	8112.599609354412	1408.832606033121	7537.433012451193	2293.068323632013	5639.072746823445	835.1817964415203	5533.289323420254	2866.368399634505	8349.480969878396	655.2173043904961
PWY-3801	90.86699454487085	44.03868275402579	132.27871972344823	255.6250094536236	169.7062750440226	181.7030040656066	60.06415313807914	125.73861137359425	112.68607743674151	354.2557450229227	13.347743687752804	554.7892012721414	107.244844921857	115.80948064612437	11.270544426983692
PWY-3941	31.9476319105844	165.0543766784691	104.32333803638417	15.512507201525784	74.71327583973283	158.28184669547926	15.528847374218472	6.216822093963629	1.5014925348741572	70.70429529162206	0.46172553902338104	5.226854760247757	3.7254220177268436	0.6556712000426506	0.2623395576547365
PWY-4361	83.20034905387587	33.84606878512642	85.73934927724481	142.82312477682058	60.592937034031166	98.46137621549518	24.514310475362322	54.42174801331494	39.27608877853284	125.69933856546056	4.268907106779163	254.99340434979771	44.92095798306972	68.84245608652841	3.4947516669527614
PWY-4722	320.09869666400226	2794.0432594835024	2511.422133501359	323.45480278737676	1633.6176173954505	3172.9159923639245	240.75570648471356	67.25864383511599	46.252482276355195	498.2386162960211	6.675675157278796	287.09699495813874	0.03354269972735963	24.510021959092903	3.2183862222263526
PWY-4984	15463.000717166202	72043.71549182838	35113.09327952633	25296.286967615808	19239.616414480563	49421.007044987084	4946.040158747903	2575.182710948695	1533.6896896336443	35970.4060159872	336.37459496620875	5614.764508987131	1507.974422733951	2435.0025750389173	264.6905590891191
PWY-5005	1970.116995499175	4474.653116370397	4399.088609976262	4864.6795701313185	2322.7840232188337	5158.060558800579	365.324758992362	600.7613156600713	296.6437779396401	869.3882747674057	53.707636064298974	2976.240243368192	422.6804515429675	862.8056037650676	90.46437346500748
PWY-5022	13320.938646257411	16023.944470000479	13601.491306704442	16736.389811993857	12573.694099181906	18274.10877735115	1686.6755123785679	2540.289395962908	3099.1447160277175	4537.389230413056	302.08878070898163	8361.44553962784	1769.0219986711732	3053.125475424875	195.07328062658317
PWY-5028	118.89298075663875	783.6214864513236	388.3672422044884	140.00500403122368	175.28848676660766	321.66714249477553	128.50708281502918	2332.40171546362	273.10089274550455	1176.531041525427	82.4373953592152	864.2436196554048	355.8991126814556	223.54928233462044	148.8536048366058
PWY-5088	42.32133269907113	21.667278309462755	26.03381839366685	76.91462693193004	84.49398428820886	55.40770617226254	3.7705304739857044	3.9238584705589785	6.117508211214469	29.091234596970214	2.541412683950876	33.61915168473639	1.986430701226526	19.735117933601234	2.7795985366650715
PWY-5097	45633.79262012067	97773.30515861936	56336.11038243793	84059.0663758724	30595.29579837336	68358.64613240832	6607.570809315579	8081.977703052813	7501.814716156564	43637.79783744734	1787.9228220332368	34233.09258181977	7682.693222246298	15536.010459386898	1936.3753821461673
PWY-5100	51241.35903144383	159132.50417228165	80781.59836018097	93719.69497999903	45955.82610704014	113135.3884382144	11158.659886743048	8782.369946043678	8896.712858635952	78752.49519904688	1949.3869363776696	36276.774027350264	8287.725436852626	14895.744692609447	1878.999785867428
PWY-5101	54546.0833445745	117689.31821969237	65858.6331789159	104799.42304629409	37222.05288795877	81422.85231009284	8286.992325699875	11327.168753286647	9453.120073556955	55989.15147598072	2142.9770438734067	38544.96078194824	9350.347860530695	20250.099648823405	2509.866263823216
PWY-5103	45660.96727421512	100523.45244783205	55387.183065347665	86603.393482321	30643.80604334505	68209.11386792679	6961.792299620691	8345.828917137225	7654.720552030815	47435.94586972764	1778.6607657873653	31994.107164201614	7615.050644020908	15714.017005172973	1901.0369498669522
PWY-5104	54652.112167077816	123340.7952640893	68819.8694585721	105410.45039972795	38810.97865278983	85094.7454894571	8629.916482661405	10852.252651278523	9529.205001911343	58615.018026919126	2112.9243493480203	38522.59337954779	9192.892703421248	19193.429320922787	2333.731590795521
PWY-5121	41332.07843687715	99653.93822056643	56934.70923308642	73821.64270020735	28988.043658381364	65586.64877800422	6412.902749361273	6688.722594213864	6372.099842699017	43982.06082856139	1592.9692571645166	26502.70545373846	6907.218463869815	13855.863328588806	1637.8414305210842
PWY-5154	20821.191295314522	6973.273158763238	6262.355678424919	30231.712264391066	4673.814536479991	6274.2874292858105	772.8426020245765	4493.469801618361	1634.7717292643742	3557.1219216957056	1018.5285432139195	8472.941883387706	4431.844156423615	4709.723166678068	483.92428903602166
PWY-5177	3953.0504032080803	1744.0778479501007	1892.3229343773655	5256.824202057909	2412.1223280869963	3151.4493234878782	331.7129061135243	845.8909800553482	1768.04192289101	1742.8941702189097	306.5158142162299	4643.906651525504	986.3790887084311	1395.4405021301013	151.11219361836118
PWY-5178	105.58386830808537	458.48772019207604	262.22586735093023	149.77655312743232	142.62478905733752	195.2593482807759	62.66095657701214	215.5014058099109	25.075633988679655	355.0738749489032	0.399025614154419	249.50070055880136	84.2904477526406	162.00392895985536	37.87080069384863
PWY-5179	0.0	0.0011973810416513288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006115501632394828	0.0	0.0	1.8405715425241356e-06
PWY-5180	2643.8333498230254	5444.925051443719	3105.599172204289	5744.320581053888	2289.228925820329	5268.501451993209	552.3881444964097	1415.6330646578697	420.2833646655274	2559.3357637169847	100.16675515056421	1899.3178347146331	591.3383047235765	1870.6625107679474	164.59599368595195
PWY-5181	117.87014579282175	409.802920763622	301.7635077428005	124.95111566675179	140.35468092897787	255.1784954105565	69.02721242256716	427.99412919852136	112.13510384564827	396.1206942969589	0.25929108047803767	283.5165545778973	153.6923546294114	306.89521459291615	68.91823137915894
PWY-5182	2643.8333498230254	5444.925051443719	3105.599172204289	5744.320581053888	2289.228925820329	5268.501451993209	552.3881444964097	1415.6330646578697	420.2833646655274	2559.3357637169847	100.16675515056421	1899.3178347146331	591.3383047235765	1870.6625107679474	164.59599368595195
PWY-5183	107.06005706886432	354.98323609124583	57.818621113809904	128.02710799065605	141.93467764940618	198.32267505803466	22.282504473543735	217.35188037738308	15.53211233618988	267.30067594507767	0.0029561823473855686	206.85568939358575	92.49036515635947	140.06897660520426	42.16187717556907
PWY-5184	7.860014617994085	4.215842503094239	4.949660705689821	13.987860049066466	6.150317189361285	10.051087600692483	0.7015471355156826	0.7269300592142122	1.138147134217465	18.263953917358496	0.0	6.256964636879633	0.36785751486995405	3.7783740104471084	0.5123241270628799
PWY-5188	24463.74840933705	77970.01684878395	41702.94255247451	42173.84945388337	20624.939449210844	48690.8275461243	4991.384383133363	4891.749437827892	4089.737092698777	36514.47729456005	661.0762680357298	15111.018973179782	3280.325847877635	7142.229141190512	746.8065270643816
PWY-5189	21976.133472189536	75144.94535060896	39410.38548377009	37705.18862580963	19293.07708789355	47245.40279514933	4854.970606716367	4455.99214929868	3536.112500513829	36074.40427790614	584.8951798801036	13532.585086560808	2886.0355000574286	6308.9145573762635	667.8022605791973
PWY-5198	93.10661750336465	45.768368260680305	123.83620557737208	168.41809090002263	81.67326278830276	171.27262227484638	44.06459194007486	83.39802544585217	42.91957564504543	8.097583869942994	0.0	23.437879012944812	94.27754977124742	117.65145138195214	9.95698193621838
PWY-5265	2849.0177216997813	3291.8949226501823	2180.7066582035445	2368.4943909599506	1356.158151609368	3104.8433501729182	820.5680592217624	859.7591563725105	724.8663236649219	1124.8622613580865	5.036235030842161	1443.2461609598456	688.9201349436428	621.0393908250592	80.58373687885324
PWY-5266	2643.833349823026	2432.923218443828	1673.4403400865053	5744.320581053888	1221.8669903095854	1920.181838217104	245.06111597344116	575.1699216876636	420.2833646655274	584.0449893024519	0.0	1899.3178347146331	591.3383047235766	1870.6625107679474	164.59599368595195
PWY-5273	2643.8333498230254	2432.9232184438283	1673.4403400865056	5744.320581053888	1221.8669903095854	1920.1818382171045	245.06111597344116	575.1699216876636	420.2833646655274	584.0449893024518	0.0	1899.3178347146331	591.3383047235765	1870.6625107679474	164.59599368595195
PWY-5304	1550.4592799519176	2221.6209371893974	1873.5366780664613	19852.610950833896	1038.1115941919925	3199.2799754602347	181.03774697156743	1383.72	504.6611746094763	1362.6247377679863	149.68674022331078	5022.341919904448	708.5995870196729	1687.5413291807145	174.29122706520388
PWY-5345	12348.200886968254	5526.609604080137	4995.742886690228	24760.801489135963	3646.6716436065917	5993.372776737096	531.536726428737	3837.1607642446575	1531.5799185746312	4121.183639987652	398.2776086392335	4180.179260079703	1635.749605749337	3533.8217364611914	656.6413178658163
PWY-5347	32629.449500993844	49000.254896854945	31015.317582114807	54431.26866262021	20031.96851985308	46174.16594512378	4352.887957375007	5591.353518841803	4612.439238803197	24299.84342488649	1380.8030183750013	17332.42657504698	5776.296874964229	9286.614236096648	983.0559748026399
PWY-5384	10961.037957601538	73803.47766716105	30918.414056644946	25307.74807049728	17010.988392083265	50523.20094825846	5266.313275211015	2735.253153018736	2783.1411823956178	40962.10751814403	267.79946889001417	11027.614213087998	1011.8381881886162	14356.674934336337	2081.691290293783
PWY-5392	61.07222149711053	32.0305621856726	37.993500416129564	105.10643690486044	47.66376000870266	76.78950160663081	5.452092716185534	5.6583825301538395	8.828736501139012	42.18866870571654	0.0	47.55116783610796	2.8615987413421022	29.01132285857997	4.021086436123683
PWY-5415	1047.045795078681	2555.6866529687386	1683.7935155226817	3576.805216343004	1261.082385325283	2119.2336161854205	267.1867916845263	656.2247145088514	332.57145005153376	676.5748696391837	20.17809866071753	927.1705662684225	401.82137024738387	303.822341555197	126.78767412901058
PWY-5417	145.99881060783056	590.0010362978769	323.17938388830225	158.71874863154468	142.19473388207106	261.96741561015784	77.30483625042719	1219.9257315666678	101.48091324266005	792.5583597678728	0.5160734742018324	323.9432283673155	159.3040723799173	425.02046398675236	73.41672255745495
PWY-5419	139.10993990219993	461.0785196417098	243.33930570517342	235.05869286579838	106.79486710427004	265.15678300669003	79.45306291939876	1041.4100815061734	89.68345702425228	594.1329954655316	5.266162485962626	287.6177722029571	130.20391740847776	106.31948655145021	70.33448409807379
PWY-5420	236.38273704326582	732.802114753786	395.5272944997723	402.3419782878649	178.23355614161756	431.2897042952311	117.18419151381002	752.4321345570212	140.38638723498084	657.3261176171083	8.958674351295004	465.13417047807116	202.60833231893696	180.02591291880782	99.31481221817243
PWY-5430	102.89944766841143	409.3726555307156	195.14769852651818	144.63248656705017	120.58049490511137	190.64621591981182	60.18808758680268	224.23053594561108	25.38464221829838	353.9329204892912	0.9537389639360093	236.08966226195966	80.30680177480592	101.9534431829192	39.16359317490094
PWY-5431	145.99881060783056	590.0010362978769	323.17938388830225	158.71874863154468	142.19473388207106	261.96741561015784	77.30483625042719	1219.9257315666678	101.48091324266005	792.5583597678728	0.5160734742018324	323.9432283673155	159.3040723799173	425.02046398675236	73.41672255745495
PWY-5484	33625.36464843785	56604.28849146201	42535.03438782058	55224.200033857145	19437.058302021625	51033.01595670369	3439.5368269262976	6010.701980798633	4846.220796224304	13523.000495841246	1282.1862172396013	19522.525867819833	6280.681537090923	10470.581602994294	930.1223515910797
PWY-5505	25989.069685635677	115540.03263781192	54483.10285522468	71749.88364193548	28882.397520137332	75771.64674180497	7685.683164118489	5208.484827031079	4679.6796398792385	57720.27350532203	1043.1034215554212	21099.951440376353	3704.3257178712815	9070.487310784863	1106.3976726548317
PWY-5507	9163.215125022884	14810.030240424298	8941.337026603476	8364.307532087363	7470.586439972077	12071.597434190124	1149.3058339131487	1669.715019512831	1245.5297291187098	2542.7170111839455	139.29259608674073	4318.396849245408	1008.9812652100693	1580.8946293134327	97.51469949321752
PWY-5509	22879.087538482694	72729.48213531774	36297.85176258582	45183.78104341929	21064.72176027522	50262.31265265	5167.2153796488265	4889.937808633769	4520.376267949015	37036.088931109196	748.2976637684679	18243.61000850516	3417.4418460530164	13170.86993098097	1772.7470718397517
PWY-5519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.183705009754034e-05	0.0	0.0	0.0	0.0
PWY-5529	54.8563870029129	39.438251673886526	28.961666548208512	9.691692112965274	3.4156394451801977	20.376927628905833	4.283153105789672	14.68653227951488	7.811031348591612	51.16220297595539	1.2926970452536664	21.19094806363645	2.8285805226895997	9.208103629436463	0.5310968464773136
PWY-5531	59.046935180877085	82.95315952222104	57.22419894165344	107.34610725852386	39.96160009630567	78.71199857619385	22.80270674478476	50.34639894063171	42.46269670446904	130.97547144237345	6.769342432528878	198.51664927125296	48.8369342654088	48.94960856873342	4.893628930981003
