	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
K00082	1578.3793467282555	956.3606203730444	400.65025366390535	768.1163290190067	271.06807385317313	598.9062345374687	60.32122546584727	111.68093482967645	54.4893505402898	67.58448234159394	1.8565487692185463	182.18825541340115	177.95010151619593	1187.528949797329	26.565076333908916
K00086	3438.4074604292236	7814.430099560111	6960.808762949606	2589.6115160021427	2063.8361102729846	2010.2804972833178	163.39710101526327	277.17835727082684	2988.194959707234	172.83963978067072	88.65495966707427	2825.6177123036596	451.79320160894656	485.73505103391744	36.63357696545318
K00087	12331.042935394322	59905.79788206397	25407.808217799236	26877.232900055766	14335.885459447347	36900.059583064874	4354.2559273826755	3409.843386910483	2062.241928954403	33467.03687999125	381.3066916739623	17559.475962034216	1525.5543389746083	6165.434869435525	674.507202837834
K00088	44718.615403751755	93740.1995967503	54950.83449767539	74872.85512559902	28889.216494568933	64496.848384535726	6176.965330929778	7684.958750898501	6809.879418639194	39552.07228921005	1570.648720381933	29926.880735004932	7167.892082056056	16183.776721238806	1745.3897794276943
K00090	169.3368003916837	480.74799058998155	342.4238935683981	205.07207481397762	184.4547989358587	333.553572492463	80.63411358972361	1482.6908797681256	178.16223171754672	861.6856974493887	17.631087551634874	400.9363819678258	216.09103493651557	423.23872900045063	89.48861982701646
K00091	3460.967152246256	9214.18067267702	8316.12548756047	4988.933810526322	2604.322697999928	3749.6535102863563	270.54465192798887	490.46656675005784	2847.7095092212794	786.0382813580712	105.67349894284794	3630.134280199045	428.97084680832165	3250.583460260359	492.90378517161986
K00093	0.004068889772305349	0.0020405505692779793	0.002474160891440433	0.006904686041425879	0.0031841083298222717	0.005126597206274419	0.00036339235026421616	0.0003763499889874229	0.0005884156298770466	0.002820715979558056	0.0	0.003119204443003353	0.00019031531874709825	0.0018775849896332263	0.00026817684428922416
K00094	137.80113082130802	293.9703808452077	297.66261612443566	163.7490623586237	176.92046330074498	417.47246324911964	58.68938701160907	47.48507262268856	140.78401806342856	127.99508407178944	28.144711765832778	125.33633487920318	147.4181534145413	109.24836129369014	33.69351036543718
K00096	8728.713921694876	3646.7284323700105	4594.9727478147515	26110.591324164125	5924.088848716508	8003.766702194746	722.6444525344255	2093.820491220968	1351.7922215372198	1857.7074168280658	339.1068837678796	7565.819052489783	1240.4020121712774	1595.921199328779	149.55252550579868
K00097	22763.26687239996	8450.811836899262	8775.631680087341	43494.13353462184	6081.232420698698	7587.771844039025	815.3929022526567	4915.550749865466	2959.625540054045	3887.1250841574138	1002.5524923165742	16021.832423530199	4234.457441296213	7285.192053884482	1120.5316333937958
K00098	750.4797786980857	433.4468086504855	538.25512905869	665.9424169218789	566.2206242888882	397.9218382233795	53.14185026574464	442.7822075473731	223.38921963584545	279.6149948020525	25.938815258221766	880.295157850365	192.62697673664675	772.5402950584662	46.62335977830118
K00099	40873.169355903185	86681.55253110835	50161.13347664202	70955.42953311167	25791.772880586737	55934.870032484454	5619.865095837633	6403.00915234005	6408.789958607757	38023.61680147682	1555.7903271746418	27258.705061702654	6751.945286735309	12486.832435398012	1560.3039959563107
K00100	49171.52884452503	101446.66272755266	62972.023228093705	67320.44397524136	26039.716350797455	53464.46660750949	5590.0268831069625	9527.667203538167	5796.543048069905	39916.33037458571	1947.9578936037628	30755.238064119025	8186.292914837956	10293.690356563078	1041.512380202191
K00101	1431.5952066771933	1518.1824903029456	827.8855058936846	396.8209173037885	415.846516934125	935.5936681583521	138.5877937862502	2293.165181479267	245.86307051249437	1249.387819287078	66.64785981982645	431.71950685710254	425.9597947378345	1975.7564810531653	144.71337559820887
K00102	154.01138339539088	519.3406310041297	266.02210653583023	1874.7277635507264	211.20457874395453	426.5887232036352	90.19438773487514	2678.965180485577	222.32711469261355	1330.0685258471863	26.982661930739585	812.76007454745	259.83292408938075	183.83557299840137	112.8289295618672
K00103	1253.3328680903294	929.6582876412076	380.51045847803493	157.4895794174042	222.41810742514028	531.9205677318132	49.5801277124471	93.79921731199195	38.19856327116989	5.423463881555032	0.0019292711581685355	2.0857750703400852	162.79573332853602	1389.4318070077957	18.114749095453885
K00104	10143.411817396609	8145.219005457597	7327.952813046544	21281.961939814515	4857.934022837099	9598.747401548702	780.7801314663029	2052.635153207426	2640.4718047896104	2500.194370293873	320.1629457148467	5994.5736936186295	1466.327030520039	4433.717664730311	363.8025383759765
K00105	3.010774842274264e-07	22.252524501188983	1.8307552636077417e-07	5.109122190731897e-07	2.356080845383342e-07	3.7934254204137297e-07	16.31701422009787	39.36000002784802	4.353981243957444e-08	6.500000208718869	0.0	15.00000023080552	1.4082381333680686e-08	1.3893189462875613e-07	1.98437446391926e-08
K00106	0.4772168699872884	0.23080080095821986	0.6956099817984904	1.3442201215067338	0.46583717506280575	0.9557180717466434	0.321061092862095	0.6704225443003324	0.6036555299764019	1.9056466881702472	0.40051097662024226	2.9851812778580062	0.571903255428346	0.6124715194426663	0.0595460865247837
K00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010038559363531668	0.0	0.0	0.0	0.0
K00108	1899.884078864818	2233.1085575794636	1168.4836050047015	808.6681552866523	595.1029118471482	1297.6591333188428	212.70252915285076	2122.91019590877	360.89448424668785	1174.5006228274776	46.155563462372584	1477.5299647320455	569.9241600121878	1959.5753333600342	213.48756175055814
K00109	0.4429866532684599	0.22215806229554116	0.26936592394488074	0.7517244094886626	0.3466590572870255	0.5581409834497011	0.0395631167407364	0.04097383596230993	0.06406176750824111	0.3070959405462891	1.1589551675936176e-05	0.3395928654718224	0.020719938566861308	0.20441573434747246	0.029196849603638005
K00111	30489.49294302426	63869.05089131159	35363.18666764755	64192.59212257161	23531.702365362078	49748.45550085281	4855.01765453741	8747.857098076565	4697.6881913185	31776.162709653163	1496.6263109604897	22757.65466820488	6248.7730206841	15988.751462202585	2018.0778225684294
K00112	6340.863951580121	930.8250626211228	922.2657719878418	6635.950659613166	309.59286774496803	512.2919968145816	48.52247350764169	597.9534506340082	151.82200322543338	296.94271779243184	379.46300204352406	1114.7452321967987	1842.7308084086599	443.8343792300848	61.30043610548752
K00113	6347.520625047103	933.1271254351539	923.6017851790357	6656.557916256632	311.59346226229286	515.4024775727854	48.71191785405447	588.0711534545857	152.12882487302164	299.0254016452264	379.46305027095116	1119.2343015610581	1817.5540432602988	445.1981525121728	61.43481640408737
K00114	51.372472928328044	242.81148109874437	73.92280262920359	34.311113138637594	31.40465074290503	88.08625197017766	30.479588773698218	659.3115745680085	51.03486234514262	328.3354337288085	0.12856645477848866	154.50318177812477	114.86588460938938	314.45479748085967	39.79015527484078
K00115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.98318525115041e-07	0.0	0.0	0.0	0.0
K00116	129.52381269941182	284.0996942387115	368.07183202289946	140.04683369691247	166.88272223258835	246.91380955640798	153.44947223570935	375.4251529568518	132.58068221904796	426.58200143768363	66.80378464954318	317.86722537475686	104.36118606706923	394.1143257098551	43.15768359463944
K00117	85.56638135348071	230.13551406432762	257.04896998527965	84.82312376463106	126.9094314532809	206.09168052376785	42.14774638260285	465.4176359411912	110.35487462976887	455.81942469093843	40.10320350467702	152.6697469161818	138.63479491404965	88.34916025206014	42.305238865428045
K00118	0.13629742889528423	0.06591878396590374	0.19867246527886326	0.38392135306441033	0.13304728570596114	0.27296167449256603	0.09169793489610935	1.044554464473647	0.1724094470432417	2.578641133063699	1.0123599591277894	0.902736246633889	12.794505460501762	0.17492737290250163	0.017006897711559964
K00121	4655.834566327745	2917.077574735052	2043.8699490030738	3205.8200039041158	2218.897569645986	2889.7197521957846	366.64862901592244	1675.2065996164606	2639.7153420937775	1109.731842350393	175.8115754383655	2750.2031192005675	787.1141273472156	2578.8568685755886	192.84602257808385
K00122	50.228572780078125	173.9768454635039	72.44302165455196	32.48634863224071	30.57014438526746	56.16796519148712	15.395068800022802	43.56738898645979	6.77536132344084	69.28201295970759	30.443322535680608	57.12966230367185	34.464077738322835	21.586199158074578	14.85464072373085
K00123	5156.020157583804	12470.917648883651	11899.450441284189	16743.568738550697	7365.806544568579	15106.249037460746	1163.7870125130532	2216.8672764114535	3802.208436706627	2566.22286642254	328.06615640936656	6703.766263208703	1363.8734675925502	3207.101669754752	332.80622709408726
K00124	703.3591094214055	917.8857458029571	743.9873302119686	910.9744951297314	399.7728749550811	777.5230867361128	137.16048674091013	1170.7641928309404	241.7122571427858	785.4166841667409	124.8386642762285	1139.1874692165356	462.7858314753155	1049.3763372045169	99.56428723654804
K00125	6.786558774614777	3.4034631425103674	4.1266879289532445	11.516423462572597	5.310819298217574	8.550723956929625	0.6061072384165903	0.6277194672299167	0.9814267477194455	5.134712059800983	0.0	5.202565187822252	0.31742961069573106	3.1316505483167285	0.4472959499043796
K00126	53.49	207.75040089689654	100.33	56.230000000000004	44.0	79.43	17.13	183.72	12.633300511134497	141.98102076645995	22.245046037657342	52.140204754023515	48.75	42.230000000000004	16.38493040583783
K00127	751.4853185345755	860.8570533756956	696.6054627077624	751.8300350694205	368.12587483346385	703.6613816282256	106.06356869745123	1081.4972286828493	235.90705909789716	776.9273630325158	118.73898345152674	701.5009993627029	306.02873083323806	825.1164018538817	85.46885890879265
K00128	26307.057402270017	89506.68386122103	43971.633577266985	32839.417301359696	21431.58939819012	56133.64416277982	6206.962761892541	9434.000188717835	4812.029102590175	43908.23511352321	900.0870497092923	15228.763692210767	4488.175685175538	14043.340517836274	1427.7844799963707
K00129	0.32091394981477783	0.3172547364826365	0.4453514382802447	0.8775561052996377	0.2985065922256729	0.6120105693261317	0.20217428631578171	0.421425845867788	0.37994148184120186	1.201288966675976	0.28088886422599424	1.9680198043183772	0.3592426959536241	0.3879801652567646	0.0381425976323173
K00130	8969.852354393299	6642.477897054849	3325.670357096702	3294.8140150495637	2969.8141085987545	4687.689015962269	495.33415346571707	1128.643644857129	2521.6721448968115	741.1257484740377	54.27474143294293	2024.7670051196035	1286.7838681560645	7006.612423470562	169.30881606031932
K00131	1508.8687362955561	778.3827787914722	781.8097009609828	4251.003108303501	923.7815690269914	1516.864312849822	166.1637649089983	372.3857622148404	192.97845952680166	365.25908086404985	78.45794598478193	1228.404073186981	330.17662740459156	162.95180356491687	37.82918311345611
K00132	506.0430986645481	430.4877580486873	294.03262505786086	5718.288050801973	330.52556956271576	647.8612177469744	34.17296400462564	242.42293766439843	197.16640798684486	190.22671187130916	39.26283009474366	503.3401258608711	172.09860273346075	1531.1517042881917	248.61215481553435
K00133	43708.72643467868	92182.23402562064	54075.711298503214	70337.18089103952	29333.895606634796	64760.72566821699	6187.206147418179	6681.888642894714	6762.78596557233	39434.15606653937	1556.848857219829	30321.490037472064	6771.0630526960595	12805.997755745546	1574.3330195555832
K00134	44121.347616408624	96969.39915552715	58623.23973445837	72726.85985660044	31779.377844477684	69822.87656611393	6605.110890503282	7088.374539304979	8293.97517315036	40988.81313074174	1615.0488278567236	30001.476063328693	7227.377038567933	12830.00272226485	1624.6287304497507
