	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
GOLPDLCAT-PWY	278.0462164079144	469.56799842190685	982.9068770345432	315.3710010775927	124.04789108424487	3996.343719647403	581.9419200570812	1413.6894040230459	166.0562268620381
HCAMHPDEG-PWY	60.1479695945418	122.65266244229545	111.68349879032172	154.80643646961764	16.82204736345241	120.24738519966877	145.27310166838424	209.0136395488788	38.52811450375224
HEME-BIOSYNTHESIS-II	283.68868921075176	1403.734706426883	388.04813582781225	1215.6160923200537	105.49699541305704	1153.6891438221764	801.6594565881219	2330.132699527813	98.83412821051667
HEMESYN2-PWY	863.9813085603696	2653.9563802893454	1824.267320125611	3451.0975479210333	210.2434459688652	3582.988987196084	1384.325525212314	2927.4513549528815	201.3221545724429
HEXITOLDEGSUPER-PWY	2095.920243976941	3392.981275205857	2579.8345834589177	5545.555987006967	642.4114405850344	13173.727948536327	2568.7161601213406	3532.8785863175062	333.7621678084748
HISDEG-PWY	501.9100487407519	2402.084875596279	688.1887609837444	1368.8364294561711	133.12088472732444	5597.181447381439	1061.0623989216592	3640.1592814926944	283.8158213745161
HISTSYN-PWY	5875.98957106443	6803.027482972423	6499.044333196071	40804.14457940463	1603.1553621981534	26207.650895373816	6762.10947384411	12209.772689501211	1540.4836002066606
HOMOSER-METSYN-PWY	2531.7268256976486	3811.582893446021	3043.3913016931224	13239.84051391697	1030.6459735936794	10696.710546864875	4075.055049887621	6306.606243595032	642.8097917011124
HSERMETANA-PWY	2600.9520878448034	4476.622448126712	2063.5009699502225	13477.687754789002	1152.1246370266686	10605.274480624985	4474.960682928221	6282.022466301808	706.2830894799532
ILEUDEG-PWY	3.955556568172791	4.09697757363237	6.404364995610698	30.702242656882394	0.0	33.93632416434799	2.0718965923033816	20.42746568731248	2.9156752688676306
ILEUSYN-PWY	7760.509354751265	10344.64534734825	8656.982899999253	52256.59252731909	1976.734818696502	35351.89536218455	8636.369957650722	18835.143893064844	2341.7220328087164
KDO-NAGLIPASYN-PWY	110.88993521838684	1311.8340208004774	356.2369441494845	917.29383222875	106.69098999835967	737.1535155671827	725.9603925731069	438.9983736780621	142.5023445179511
KETOGLUCONMET-PWY	101.43610111389344	757.6580218642911	302.1131774174605	541.0940282201864	32.73596273850143	719.6960828439568	326.037295567416	676.5391400249874	78.72230347425086
LACTOSECAT-PWY	248.68024880275448	595.48810624024	183.06446897426048	539.5684052202091	36.7932094633007	744.8580455422177	193.69367375037044	165.6684868474216	35.04820741254181
LEU-DEG2-PWY	223.0991837125964	2088.7946583314047	302.793874442539	1292.15054647958	108.51835303259011	668.4415094375368	707.180077961177	2222.2077473700256	154.72878105676972
LIPASYN-PWY	3.1999999999999996e-14	3.325e-14	5.012969071775902	20.675636677286377	36.388571102084136	2.7525e-13	1.6749999999999998e-14	1.6575e-13	2.3749999999999997e-14
LPSSYN-PWY	0.3221844707236595	101.27134189144246	16.537694158629503	2.888322686575946	0.008875053278432656	145.38042820291315	0.2415411231167772	237.57658123737548	0.23372486436309306
MET-SAM-PWY	3437.1688477066728	4741.930820013748	3823.6473921922493	18489.66429020892	1232.866242856362	14192.206755022971	4993.442741998083	8203.509819754812	861.358626672265
METH-ACETATE-PWY	1287.2476408677403	2664.2935469346344	3741.2964503517724	2310.4307953537664	104.52487755548503	11807.666558924211	423.6461404366244	5353.291933271017	497.80643740561817
METHGLYUT-PWY	162.17640194116538	162.32988814149275	140.5796183624208	714.9346485543186	27.909373726536057	181.14837425560108	230.65622113455467	171.41614863779836	37.600920930568726
METHYLGALLATE-DEGRADATION-PWY	29.21041589691361	1114.6351540908786	73.91991221936058	498.02187640223366	0.021691290770867556	228.09757858409304	103.85523159606528	40.43168965112955	47.00282576107251
NAD-BIOSYNTHESIS-II	211.32264763522926	1297.4632229717658	672.0390755218946	1119.276452671661	72.8877554726912	2113.5607483989497	349.31394279407147	940.9041680635196	152.6112675987258
NADSYN-PWY	111.16930807312482	1431.7719961079952	174.7227356856989	886.2064693332196	12.09035940926009	621.6941155263278	208.16503381928493	216.45981538422907	100.70871080348158
NAGLIPASYN-PWY	170.81197412030318	2283.199872308188	610.0929242985261	1856.9837350507437	697.6891258804724	2592.6725508920476	3066.7325617963184	2029.2107150761042	306.7468924742608
NONMEVIPP-PWY	6783.374295262759	7100.126776680098	6660.571913999974	47646.05443511238	1621.1627129196766	27567.236589946584	7118.249460454273	13632.26996360539	1679.358462230644
NONOXIPENT-PWY	12926.624070383743	12131.446753281149	11166.304989099766	90401.83141743558	2613.17683393322	49692.29859620708	10920.635464412584	25134.610848080047	3180.9316250835495
OANTIGEN-PWY	6319.417474109656	5565.2380492035745	5749.866371234957	45030.74454260653	1161.6565170257948	20511.740343916415	5001.206612716892	10257.653452183362	1232.0646703643108
ORNARGDEG-PWY	26.003696738365964	29.615938420423063	57.841393002012914	219.3835198031341	11.235179381964317	81.89668841334404	103.65230741008615	50.64856556462666	13.827650775862168
ORNDEG-PWY	89.66434929194513	139.36787919950365	144.1778812543586	208.70128628612733	26.222485229225608	154.65293875555813	256.40931210139956	379.6320310707977	37.881641274493866
P101-PWY	114.29056406761765	381.82428484273817	92.25427206881884	262.84008583350044	0.32303892341650303	158.1580149178539	362.45506318690593	2053.874978866051	69.10479796452691
P105-PWY	507.1391137141513	4323.279521062655	1180.822033824712	3635.894866596742	497.84404277876854	3832.286530441052	2012.902584190452	6003.373045084433	476.89589325588105
P108-PWY	443.4825916357144	3869.768516728266	1433.0828694032546	2976.0595950808215	1070.850247312705	5778.5640924482295	4775.966816652522	5067.5433102965135	537.6500362204181
P122-PWY	673.2359733550447	1370.7593703809266	2023.0357451961468	1468.4582341646194	413.71327703034507	8625.242371773387	1629.5861151732604	2482.550726282226	134.75672897417414
P124-PWY	952.6295639393627	1629.9227345311187	3814.2529685632085	1900.6389199424407	559.9228388935529	12425.989535886461	2063.0158381626597	3045.682933627022	160.40092071334084
