	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
EC:5.1.3.9	5039.140080054647	2395.113896839325	1610.8509263150609	35871.63670010793	363.6355766328642	9057.34001430041	1437.230342223887	3090.7147720642847	409.60649653819644
EC:5.1.99.1	381.136771210837	2728.4874905501083	2451.4441257452454	1916.8171776385832	669.9979459988817	4553.712479896383	2940.590156170885	2991.634486081611	325.2674879969525
EC:5.1.99.3	157.60551380674153	1064.1786307310097	1052.4256482938076	551.7643280801478	162.68599538422072	2737.5562965337704	652.6582215284091	1415.117407728493	96.02183648780866
EC:5.1.99.4	159.48982022189065	450.23498194554185	115.13657627742153	138.6054524438665	30.088598048625066	95.03545787543216	488.35229142060444	2434.473646194354	65.26991562678717
EC:5.1.99.6	5445.898753572279	5985.617059713295	7073.50846617538	37896.72401653556	1634.0227884338697	28709.105383368555	6685.685221528693	15670.339281690862	2253.443924212705
EC:5.2.1.1	147.2058403534686	1196.1094253654105	167.42323235331125	438.50544329136517	12.694642625135323	737.5752650621102	439.103704935199	2795.0239825575663	113.48324155194601
EC:5.2.1.13	845.5060235210186	119.05883133742384	364.2255883643552	6604.527013283465	56.63296290049341	453.2920940946934	144.55321658155026	1258.0464556162608	216.9984170361909
EC:5.2.1.2	30.339922217737676	886.2200903002413	53.968655642709294	567.8254768590828	30.090547085370364	182.82225539226582	89.39883909778196	71.08892812002637	45.42184024304829
EC:5.2.1.4	120.42031687187806	1636.2841372192913	152.9299016874516	747.7635855190166	51.0844087115458	291.3140169180417	377.4095598163858	1963.4060364133272	96.51320339035448
EC:5.2.1.8	20747.667323189566	27367.73400362212	13800.25175134806	154761.69172062352	6759.235852979527	65618.75060191606	29919.44916775208	38759.62094455665	5003.763931060739
EC:5.3.1.1	6975.411253447848	9174.867693972657	9439.090935474793	41397.64187694028	2189.3784744921636	40198.6281858751	8982.79865200489	17075.67116336622	2156.389966816864
EC:5.3.1.12	1286.3583201928602	3345.4180374410703	2698.972017576146	8175.108147527394	484.6730970499717	12759.936948838287	2568.073096449924	7545.528934171799	1053.2539024733778
EC:5.3.1.13	761.7118994085153	3603.124973028822	1369.442421403705	3026.129701470566	885.7136611503148	5974.2072111208945	3789.5897326539607	2247.023099405181	375.3077121190511
