group-id	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001213101496158512	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella|uncultured_bacterium	0.01554260906959362	0.004139468237541793	0.004989451476793249	0.007566908740033518	0.0004477398094419371	0.000161190433771941	0.018485824073112472	0.01708579881656805	0.014152850788515973	0.00232776575325683	0.0	0.0024876525276002325	0.024066769564968844	0.007081708574245888	0.011514305652477321
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|uncultured_Allobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010413688896148978	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007914201183431953	0.0170642943792964	0.0	0.0	0.0013073794305636258	0.001714971702966901	0.02021424409484111	0.055826936496859735
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|uncultured_Allobaculum	0.0063071457094003094	0.0023957361960864586	0.002848101265822785	5.713270021837388e-05	0.0008059316569954867	0.00033086457458451045	0.002077058884619379	0.020931952662721895	0.0	0.000530893943725242	0.0	0.0	0.013719773623735209	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|uncultured_bacterium	0.00033788280586073086	0.0	0.0	0.0013521405718348485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum|uncultured_bacterium	0.0056825744622032	0.0007126557038991364	0.0007172995780590718	0.0007744654918490681	0.0034923705136471095	0.0024263402136197433	0.0	0.0	0.0	0.0017356148160248294	0.0	0.0006355316676350959	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|unidentified	0.0	0.0	0.0	0.00041897313493474177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0005192647211548448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.0002866884413363777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales|uncultured_bacterium	0.0	0.0	0.0	5.0784622416332335e-05	0.0	0.0	0.0005192647211548448	0.0	0.0	0.0	0.0	0.0013255374782103427	0.0	0.0	0.0
Bacteria|Verrucomicrobiota|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|uncultured_bacterium	0.09138194067597039	0.0034950455265691694	0.010991561181434599	0.08717180437763446	0.005354968120925568	0.006159171311496271	0.0	0.0008875739644970414	0.021188839466235343	0.024400702413525543	0.010093167701863354	0.0010713248111563045	0.0009146515749156805	0.05553314508538389	0.14200976971388696
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_bacterium	0.01673031832655861	0.0028733671465720504	0.005632911392405063	0.020148798943679852	0.013682928576545598	0.0035970917852264726	0.006335029598089106	0.013461538461538462	0.0945410432672867	0.0	0.0	0.04423300406740267	0.010346995941233636	0.033212316794406345	0.026168876482903
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.1420029283176508	0.033851145935208986	0.07276371308016878	0.06212228937077853	0.1370621104663658	0.03133033010104095	0.043722089521237927	0.21967455621301776	0.13230893651435505	0.033242128476334384	0.0	0.24362652527600231	0.09512376379123078	0.04159383263860876	0.02372644801116539
Bacteria|Chloroflexi|Anaerolineae|Anaerolineales|Anaerolineaceae|uncultured|uncultured_sludge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|unidentified	0.07826594448483111	0.01640624407699714	0.02149789029535865	0.008335026154080544	0.03522816820689161	0.0064051988156744975	0.005192647211548447	0.013461538461538462	0.030651031136271736	0.0015722628333401396	0.011645962732919254	0.026619697850087158	0.019379180243525983	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_rumen	0.0	0.0038286290475432333	0.0	0.00037453659032045096	0.03399240633283186	0.0110542702739389	0.014747118080797591	0.0	0.010351799433885969	0.0012251398701351739	0.044513457556935816	0.018593840790238233	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_Acetivibrio	0.00030716618714611896	0.0	0.0	0.0	0.0008238412493731642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024424284717376135
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124555886797076	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006434911242603551	0.0	0.0	0.0	0.0	0.007260046875893215	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.0	0.0	0.0	6.348077802041542e-06	0.0	0.0	0.0	0.013165680473372781	0.0	0.0	0.0	0.0	0.024181101011833305	4.4820940343328406e-05	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_caecimuris	0.0	0.0001895360914625363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112052350858321	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.00036859942457534276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035856752274662724	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_finegoldii	0.0002662106955266364	0.0	0.0	0.0007681174140470266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured_bacterium	0.002651868082361494	9.855876756051887e-05	0.0	0.0031549946676146462	0.0006089261408410344	0.000322380867543882	0.0	0.0	0.0	0.0002041899783558623	0.0	0.0011439570017431726	0.0	0.0007171350454932545	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-001|uncultured_bacterium	0.002313985276500763	0.0004397237321930842	0.0	0.005027677619216901	0.0003044630704205172	0.0	0.0	0.008653846153846154	0.0	0.0005921509372320006	0.0	0.0025602847181871004	0.005087749385468473	0.0007619559858365829	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_NK3B31_group|uncultured_bacterium	0.006911239210787677	0.0010841464431657077	0.00026371308016877635	0.0004507135239449495	0.0	0.00011028819152817015	0.0	0.0014053254437869822	0.002507076425394258	0.00030628496753379346	0.0	0.003577135386403254	0.008460527067970045	0.01886961588454126	0.013956734124214934
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_bacterium	0.37106699294541656	0.03156154995034154	0.04531645569620253	0.22648037174343608	0.015330611075291926	0.011368167434442154	0.00197320594038841	0.1411242603550296	0.03040841083704003	0.016825254216523054	0.5610766045548654	0.07197850087158629	0.43606013834105073	0.08022948321455785	0.07048150732728542
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Bacteroidales	0.004607492807191784	0.0007126557038991364	0.0	0.009280889746584734	0.0003402822551758722	0.0002629949182594827	0.0	0.0	0.0	0.0	0.0	0.0013800116211504939	0.004401760704281713	0.001882479494419793	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae	0.0	0.0	0.0	0.00047610583515311566	0.0	0.0	0.0	0.02440828402366864	0.0	0.0027361457099685546	0.008540372670807454	0.005084253341080767	0.025267249757045675	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-003|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314026517794836
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae	0.0006450489930068498	0.0002805134153645537	0.0	0.007090802904880403	0.0	0.0001527067267313125	0.0	0.0011094674556213018	0.0	0.0	0.0	0.0002178965717606043	0.0	0.005423333781542737	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum|uncultured_bacterium	0.0003276439329558602	0.0	0.0	0.0008760347366817328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_sartorii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_acidifaciens	0.0019863413435449026	0.0002577690843890494	0.0	0.0006538520136102788	0.00025073429328748475	0.0007211150984534203	0.0	0.014275147928994083	0.0	0.00018377098052027607	0.0	0.00047210923881464267	0.0	0.003003003003003003	0.0027913468248429866
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Barnesiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005084253341080767	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_fragilis	0.0006348101201019792	0.0	0.0	0.0026344522878472398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012892213829169088	0.0	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010894828588030215	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharopolyspora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03213661422616647	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured|uncultured_bacterium	8.191098323896505e-05	0.0001288845421945247	0.00026371308016877635	0.0014092732720532223	0.0003223726627981947	0.0005344735435595938	0.0	0.0	0.0	0.00024502797402703474	0.0	0.0017250145264381175	0.0011433144686446006	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_bacterium	0.0	0.0	0.0	0.001009344370524605	0.0	0.0	0.008827500259632361	0.0027366863905325446	0.004609785685402345	0.002940335688324417	0.006469979296066253	0.01830331202789076	0.008689189961698965	0.0010757025682398816	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|Clostridium_sp.	0.0	0.0	0.0	0.000983952059316439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.0029385565236978712	0.0005458639434121046	0.0007911392405063291	0.007992229952770302	0.0008059316569954867	0.0006193106139658785	0.0037387059923148823	0.0	0.011322280630812778	0.0	0.0	0.031032103428239397	0.012347796261361687	0.0028237192416296895	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|uncultured_bacterium	0.0	0.00024260619707204645	0.0002109704641350211	0.00022218272307145397	0.0	0.0002799623323407396	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0008515978665232396	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospira|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017011834319526626	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.0006245712471971086	0.0	0.00041139240506329113	0.002190086841704332	0.026667383050361773	0.03043954086177496	0.0022847647730813167	0.0027366863905325446	0.004933279417711282	0.01294564462776167	0.0	0.011185357350377687	0.006116732407248614	0.01008471157724889	0.0045359385903698535
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|unidentified	0.0	0.00019711753512103775	0.00031645569620253165	0.009585597481082729	0.0	0.0	0.0	0.0	0.0	0.00010209498917793115	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004176350958744916	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	0.00037883829748021336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group|uncultured_bacterium	0.0005938546284824966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tuzzerella|uncultured_bacterium	0.0001638219664779301	0.0	0.0	0.0	0.00019700551615445234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_AD3011_group	0.0004505104078143078	0.0	0.0	0.0	0.0	0.000305413453462625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Romboutsia	0.01490779894949164	0.1509541246844224	0.21172995780590717	0.009807780204154182	0.19396088545024714	0.22935701984339077	0.1682417696541697	0.023668639053254437	0.017873028710068743	0.056111406052190956	0.008281573498964804	0.025294160371876817	0.0	0.005109587199139438	0.0052337752965806
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Romboutsia|Romboutsia_ilealis	0.0	0.0	0.0	0.0	0.007360842467225446	0.006786965632502778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_bacterium	0.0018532359957815843	0.0001440474295115276	0.0	0.0001206134782387893	0.0	0.0021039593460758614	0.0	0.0017751479289940828	0.013263243024666397	0.0006329889329031731	0.041407867494824016	0.0006900058105752469	0.004916252215171783	0.013087714580251894	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002178965717606043	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|Clostridiales_bacterium	0.0	0.10925618456266442	0.13071729957805908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.0	0.0	0.00041139240506329113	0.0	0.0	0.000161190433771941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005378512841199408	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002041899783558623	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae	0.0	0.0	0.0	0.0028185465441064447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.0035426500250852386	0.00553445387070606	0.007774261603375528	0.00201868874104921	0.007665305537645963	0.006990574601477862	0.015577941634645343	0.008949704142011834	0.02782046097856854	0.006656593294401111	0.018633540372670808	0.005774259151656014	0.021551477733950723	0.012325758594415311	0.030006978367062107
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.0004505104078143078	0.0001440474295115276	0.00025316455696202533	0.0163970849626733	0.00025073429328748475	0.0015949369236381529	0.0	0.0	0.0	0.0	0.0	0.0009079023823358513	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_sp.	0.0	0.0003411649646325653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004176350958744916	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Prauserella	0.0	0.0	0.0	0.0	0.0	0.00010180448448754168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_animalis	0.000501704772338661	0.0030249960197420793	0.0016350210970464134	0.0	0.0009133892112615517	0.0007126313914127917	0.007685117873091702	0.010355029585798817	0.004609785685402345	0.00016335198268468983	0.0	0.0	0.0	0.049168571556631256	0.005582693649685973
