	S210421121682	S210421121683	S210421121684	S210421121688	S210421121689	S210421121690	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
PWY-6151	42478.34811076569	48968.42724469165	108921.84874306592	27720.048747051544	84507.54990125369	46209.07714636231	12550.730582664353	64918.40886847865	24885.794104044493	10463.534070580825	5439.7832903890885	5195.192817555576	3510.5140503930606	37884.626226650216	1257.8888251285946
PWY-6163	58628.24226482733	52786.35448349062	102412.89387626012	41209.54137974693	101502.67080295771	58170.680766424535	19380.34577830565	74625.23259475075	32943.11434550937	13429.288370397644	6400.296630382276	7144.764195123821	6515.953037904211	44439.68086996343	1605.7076258658287
PWY-6165	68.09929352347308	284.02976162229294	98.28783063297699	394.3387080237581	467.82614859387047	534.3970226295866	99.16771130583146	398.3714761641323	132.38139588424917	180.9353926524174	31.282569533593588	110.69655903994109	310.73243141424996	39.196940892578795	14.87783071996841
PWY-6174	0.005120109107415053	0.019514026577109156	0.000983356536741674	0.01856533325434131	0.008986203106012936	0.026979764425279405	0.22908018221435014	0.02031346189498546	0.013925135306806915	0.01042976594951451	0.012419969289520062	0.026016433302219328	0.023379175314033388	0.07382485725569063	0.0027444517177386695
PWY-6182	13.45758271866587	48.14775328247054	44.1308812644203	133.89952482343566	580.2535301465822	303.9409083179557	880.5967900422706	142.7088292846243	320.947708696781	194.82059491030122	76.24420812456009	1286.1075597195074	105.04126327286369	806.0628118530251	0.42383950131156944
PWY-6185	15.415739522362557	52.91897521442403	44.58913823910554	141.66089982960608	355.78336749695427	312.41578459587663	428.5811879004241	119.7743351765123	142.06085088952284	135.9789048275968	59.12899220661269	290.1938233961438	92.02776005724822	285.77156412994816	0.6496935838112115
PWY-621	48222.41415191462	45257.27851584416	88348.42426249791	46960.7556296666	213661.39740922005	98998.68566392563	24270.86759973595	65007.39451141089	22439.786286514554	11518.536759734925	14664.066264098397	8410.787364192889	6014.206519951941	112210.46631860302	1330.5517443251895
PWY-6210	9.820359054914642	20.629507671773457	18.740272307488976	36.922113561092935	180.57867803742315	92.97404403760615	421.45628729982536	49.29110681085837	62.87314952932976	43.791294481329196	33.36057875334203	299.17803841410034	39.64553991540261	224.6395605875849	1.2268500448078246
PWY-622	0.15620800021161643	0.43895998114115753	0.029630784052538287	0.5647516971955798	0.27281584062443576	0.8221595778496273	6.967011564594904	0.6178007909822857	0.42356438440586264	0.3172073163627241	0.37900370774504544	0.7920738913759121	0.7131510485569458	2.251347524925989	0.08350959350171135
PWY-6263	701.3312851513033	720.4464552169253	2898.7113354887038	1134.9538646065755	1108.680930839165	1890.026018046735	1631.8345844502544	1433.464605333584	330.8504772606079	514.1526107506481	164.00369415150786	448.43194664837284	517.1248361206196	739.7155460488284	77.00480624932567
