	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
PWY-6629	803.735204872721	35.92577952997086	303.08799745221495	808.7493882801435	1059.6854833623606	2060.5003962551023	992.5939745073622	88.51243288526621	572.5554463275041	1234.7891806546436	792.3612149378287	837.0280787653027	665.3174765722518	188.6137875651034
PWY-6630	14423.64609497797	2625.794515914519	1094.070996923052	9272.682980929432	12169.217856838477	27956.58596693257	3937.876879839007	119.87579760900309	47734.508024036186	37471.34126512071	6341.088259330605	2564.256077345393	4094.699637484222	772.3723565049152
PWY-6641	660.1640757697138	89.00344939393882	32.45115271792052	416.65530598128066	139.48153882431583	263.53796204888266	66.6707446393699	0.0	339.4586724719906	945.0825036542129	673.2234806552045	105.64064282478141	385.58478302428307	27.90961341203037
PWY-6654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.052569241353634	106.6192909440506	2.020682432709549	0.0	0.0	0.0
PWY-6690	127.48066406792918	7.096755990539323	28.157901107602008	144.10556452234368	168.23952447815256	346.57464007180795	138.72185375533888	8.880120981744659	227.52788122925588	334.7143364104806	120.24789502944012	145.27248228870513	209.01363953565877	38.528114542881845
PWY-6700	48329.637565447825	17632.513917573528	11581.783582139553	45780.48969151457	16516.45190589565	42862.7532315997	4160.369245988734	624.6618390124745	95679.5728502472	79278.09000791905	11899.24769793254	4817.893840631573	4343.4522025794095	590.3992417944933
PWY-6703	40191.03540844441	14034.832596286753	7331.331904962043	35022.670326923406	6962.671603507291	13879.664271565705	2233.4219761728464	313.705891205249	77972.4821560914	61113.410466363326	7547.230552541001	3876.7406133067516	3316.7080478816315	474.5247429312468
PWY-6708	1633.5055287683706	254.59615262356448	337.36274324269226	1803.3180809684675	514.8508748309278	859.2831500843276	1042.4246794320657	19.986798826167266	2060.2045821576567	2948.387421825676	1693.909900466124	699.642256326475	1163.6258469371892	181.16172228050354
PWY-6713	0.266808787403705	0.024740335375926795	0.4595895695855692	5.67073785949132	7.370726195757301	5.481604053028515	5.709294450585491	0.0	0.2329373820579974	38.0006721294358	6.532855394961919	0.09066797414076429	3.5380390264264374	2.4806630821673865
PWY-6728	1541.2316059416737	233.6376824660245	0.6750326166446935	856.2637852730925	1031.9518718549311	2308.4529340015188	65.60492097195312	0.06753316039425139	1457.037094502267	2177.6141216149736	0.8577003855929723	651.0406851275168	2074.3735885677356	63.563897460617355
