	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
K02944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02945	80257.4097705825	26608.72021666145	28536.96938656498	87046.61402216952	25870.699629264414	64183.91960515008	6639.591712867679	2226.6246847018942	148737.28291354587	105812.03569987275	31610.10648504284	6766.9376649200185	17165.307090249928	2015.982516715009
K02946	68366.49984679554	22149.828978749654	27726.287979340144	67674.35835233537	27927.604128815325	62377.08117847784	8965.190572283984	2124.4002827448594	105452.5171693416	110375.71528511192	26856.634793988625	6694.3665983088395	12328.843162321527	1528.3071223862044
K02948	70829.94092600385	22475.84493321422	27988.697379834877	67061.65388234831	28170.737046950257	62716.957870826016	9143.347252961647	2140.0630349674802	100708.97181863616	112864.38613758108	26578.489524265307	6824.734435528206	12113.31798854241	1504.9566674772036
K02950	69176.77466041945	22258.426739200786	27846.54603795472	68453.68207719365	28082.159662000697	62693.884245778114	9027.913560124101	2129.6145882048027	105745.53313507032	110821.07411164381	27005.619068777734	6704.74970207032	12360.324667092238	1533.0871226214203
K02952	69148.88905457276	22245.54263806728	27889.97024534882	68546.63987268397	28107.92740782961	62724.14955258854	8973.622479944943	2130.5471444920386	105778.78464072323	112327.50887008684	26992.37649698982	6760.334529178304	12412.148599639313	1539.4109177811376
K02954	69285.13579218945	20969.005629882344	16205.751481461783	66072.75680170945	28160.30221112787	64791.52587674174	7147.725880058508	1030.7492504823215	95074.09796583439	108488.15513745157	25927.201764701145	6599.868766937841	12286.06358761742	1493.6841401542924
K02956	69121.59932856966	22053.07607084181	27870.484998326247	68384.5437914461	28082.9534033499	62687.48666459799	9025.48887081668	2124.573747654422	105113.99393718402	110440.28036589362	26953.417766576673	6690.834299477593	12345.183196962435	1531.5020448682758
K02957	9.112320581359826e-05	8.449146363405308e-06	0.00015763585542593822	0.0011223627743851808	0.0005179006819902915	0.0008338498299670736	0.00013730338824503277	0.0	7.952359138474572e-05	0.00026591456611465105	0.0005080402082833329	3.095511306860074e-05	0.00030539241944700386	4.361942376475167e-05
K02958	6.172092404385025e-75	0.0	1.045940914333867e-74	4.622905429382925e-74	6.903538774545168e-75	4.727554310806586e-74	2.614852285834668e-74	1.0464888142366088e-75	0.0	6.871596210215329e-73	1.3283833141972033e-74	5.208610425413781e-74	1.98613714743859e-75	0.0
