	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
LEU-DEG2-PWY	206.12748762396484	1218.533695200935	40.804911508946965	6479.431253446573	19.530324280121125	58.138641629797526	110.8510182596276	1778.9529885252994	70.85061491649923	105.65331961338198	109.0149838787245	1456.7109656661291	2004.6931077793013	506.1062262979391	28.271920090870598	2574.967282865528	2616.079888125958	1400.133782310983	725.4860660749612	688.555052009465	1481.6299203179585	1660.635606510954	349.53458260281747	445.551194189741	658.923192003008	223.05364942134077	2090.0639674449103	302.68451665735273	1294.8072700200796	108.83286289380366	661.121556760961	1.2077668071461558	864.8382939382207	2613.4973866051514	691.6852687873655	708.8800609456407	2222.475599045369	154.6840696644644
LIPASYN-PWY	9.5e-15	117.32029557391883	1.125e-14	7.7e-14	5.000000000000001e-15	1.0999999999999999e-14	5.000000000000001e-15	1.4275000000000002e-13	9.775e-14	6.350294674625752	2.7674999999999996e-13	33.282840198890604	13.14115433514952	4.5e-15	8.549999999999998e-14	3.59e-13	1.7975e-13	2.18e-13	6.089999999999999e-13	2.804999999999999e-13	4.5199999999999984e-13	4.469499999999988e-12	4.9749999999999996e-14	4.65e-14	2.510749999999998e-12	3.1999999999999996e-14	3.325e-14	5.011748614894329	20.684134384984134	36.38818801097761	7.45e-14	0.0	80.84350525097446	1.435e-13	2.7575e-13	1.6749999999999998e-14	1.6575e-13	2.3749999999999997e-14
LPSSYN-PWY	576.19638582824	467.5929685721435	1477.4351737157456	172.2030853158972	1741.5507175349912	105.39738280702825	172.41589785988583	278.37042159385027	211.71338596011108	100.92679841653693	318.9413329338651	156.86321461600943	403.6946715062045	20.876599039869426	100.77746670867667	291.3327318745282	2.961310215025718	3.028898218578337	125.53973753640723	2.7571866457105028	10.824774131341973	143.04695476656354	350.9501123294878	307.3772343661914	2.3907652564656594	0.32218501346837014	101.28267880244377	16.53733438437446	2.7699339894153296	0.008875063639686409	3.1247751229848495	0.0021462529558140334	801.9697242804286	734.2701764585513	145.43938017078358	0.24154147500927733	237.60461226195062	0.233724211080352
MET-SAM-PWY	70728.21197524195	77504.6916269776	61116.548560875824	114610.27390989709	61549.18854641709	18465.32182672762	48021.98066541775	49471.188713038806	37507.83604814061	27434.928776385626	34521.939779425855	67612.88036411318	49841.16912680171	14995.564857291589	10774.242484338627	27477.621868992974	36981.65408581738	24073.712858642146	46606.60790926076	16171.488700205913	37160.78652761122	14327.299914741498	43412.42425041466	21885.992342868056	12156.679297438199	3437.426133082949	4739.742246778932	3825.105354956724	18570.358234868578	1251.5759956169761	6086.772519409691	591.4640878588891	77079.77551891071	81377.93821800078	14343.856138412832	5001.654933943284	8245.968024431142	857.5178039651933
METH-ACETATE-PWY	3167.006905116173	24091.432804513657	1035.3884204787587	9066.808690395497	992.4142713681177	1137.780533963597	2952.42024485037	8565.168025041252	1607.4630786477726	5886.924812296866	7314.410489098171	5955.708077853186	10686.997468552136	2335.2140969860034	4007.0321234211374	5449.923272539298	14306.338170208524	13318.863031811996	14245.793458040795	8890.542429785257	17878.339712632325	5814.131108837365	12198.635886646252	2833.48508484096	1899.1450581289455	1286.8986267786581	2624.315356191653	3717.238011455079	2351.356709642422	104.70676883940307	1669.8002111947374	102.23445660844766	25246.78281751466	11960.01015994245	11993.302772481991	503.63171512260305	5412.6075592289335	497.1257384673237
METHANOGENESIS-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.923483553417946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.041551349621166	125.17014249873486	0.0	0.0	0.0	0.0
METHGLYUT-PWY	242.23856242080907	305.83479973273927	608.7053036173226	146.22439492847639	710.3759294608445	44.35541783892678	82.85659767495868	314.01148621182324	106.62935655930005	37.206696972452555	177.03076973678145	155.5332841189834	321.6153959756404	16.21256253588334	49.939284303246374	396.6107376085271	1446.5783181057752	873.5966670078941	272.7242237021911	640.6668667486372	1486.9195188287065	387.2338322115053	190.29956291467172	214.53211184619573	468.38947099759264	162.17848809805807	161.81206574615297	140.50527674078168	717.1580408968441	27.91129930280023	306.2526901298379	11.661502670531648	236.82295638707794	547.2607941274764	182.04787213156922	230.46568680757832	171.41941351082357	37.598256570659686
METHYLGALLATE-DEGRADATION-PWY	0.013461439052191597	3.278371925073378	11.229516776227422	4.7247680288204315	6.090688988587816	0.04803034147174494	0.014461576246339012	0.2763473997695481	0.20335283858520317	0.0350155163263926	0.6317652072345823	4.198120585794843	4.010696482988324	0.0013624971726480383	0.07078628061537873	0.1445407133912125	134.09285741109989	23.951950608016595	0.340656373959938	6.228551095678563	42.47774883091417	544.4276989683788	103.17060670047478	272.160931453985	128.12547123036438	29.21446244389637	1121.0749438816517	73.91975895670649	505.32372869299206	0.02169129962699652	336.3136959384409	0.0011027746989015026	145.65529670763098	293.6194152367807	244.73331142926415	105.67337979858311	40.43073493899964	46.95802290185353
NAD-BIOSYNTHESIS-II	1891.9219043189194	1295.5006368302738	1385.18411485986	739.235192653983	1364.7384397547446	179.58024546313573	579.8356042597223	1512.98052778764	316.0543495892537	1775.1170016354088	3336.274671817958	1249.6564005094667	1951.576784769757	247.46109391564895	1833.7431260733845	1539.4097564038618	2101.8010008451947	1668.4356934491516	6364.4230624816455	1171.894319859265	2715.147921186032	1937.85768057888	2087.1938297092174	1129.7627277149954	1518.0289935326412	211.5300217508653	1298.2052990922439	666.4440861468772	1120.7456470427655	72.94925737254663	848.7916260030191	29.67906293513846	12098.035007045894	2323.9100778812235	2121.941725191987	349.66244075769316	940.9629880475451	152.06266003470873
NADSYN-PWY	34.72698138220311	8.76364797695353	25.1735729894188	13.382069059522037	0.9875988464726134	20.510856171839414	49.613186369035944	134.41408513956125	37.80669482099993	28.15541008811993	73.96075454141662	4.243728067385336	27.4995870357479	0.7137226611892064	27.743678411490176	93.78524581866458	467.13335849673757	311.74669774173987	218.74169110095823	69.03451191434547	262.1536667232275	1276.5520312517965	205.96174430801403	398.1098648799934	207.64551101392593	111.17137748545638	1432.9364466585016	174.6791067667577	886.2142574682288	12.09226540419708	592.4213954290826	0.0	53.405755657252804	816.6492578811745	626.7050423760224	207.13137215045097	216.46682869900235	100.69495847498588
NAGLIPASYN-PWY	86544.20725267238	204880.12173522433	97078.10621519922	183989.35751385745	99721.2870459596	22782.52771830981	97354.7698815211	35477.23378676987	54920.47582615045	20900.078556168526	12819.566348289862	81986.66038022247	31161.12460424886	13937.244240010574	3210.546231297755	14464.723838205742	2892.084239738489	2934.722435190661	18977.22659956989	940.0322887865772	2020.6682144069966	2404.616425999967	31703.849470104942	20064.35481633379	4617.708599484325	170.81246020682474	2291.4444263254595	609.7047280966863	1866.716939741997	697.8145643493194	772.5199195348181	248.17612729577448	78669.69740740508	46593.617069244014	2615.901216113508	3065.03228523715	2031.9477408958987	304.66725675831054
NONMEVIPP-PWY	129380.43377088627	212699.8114893489	101316.60723181008	199259.64870752656	102349.56263142343	27106.99827748545	112737.76827269896	69396.72021740348	60378.06742486967	59960.49947634771	53430.602548012765	110206.10605216527	70489.08587844993	22302.508705610406	18804.194148960207	43371.12695525255	106589.69410254173	60194.251506119566	77219.9380936902	30636.397386143417	68697.43685614003	20217.40959126601	77719.89072651096	34172.90032145698	13611.375603800407	6783.29649175367	7090.400560007758	6644.40191264553	47416.69202296953	1660.9283261331232	7616.676159079103	1187.3414963201494	121402.02233376521	111239.08036407916	27789.845860026224	7149.605714575573	13672.017079159132	1674.88836819214
NONOXIPENT-PWY	191332.18878885207	244207.8903444599	129418.87199434807	256463.4371052273	130792.66486293479	34179.40694057743	140012.9041645503	114428.29403946774	69049.60504637106	86632.00056964341	86127.35825816859	152302.5644956813	108666.17535030952	33017.92835554926	40469.51804770987	65795.13697867648	186729.40201103064	97885.18774039095	134587.36808235414	51385.36984090864	125137.9636883969	40134.49224476358	115448.36216987175	50708.52626940199	25740.819015138964	12927.695319945242	12117.804845369974	11145.603663628981	90108.48088272662	2678.7234578637413	15919.870416027883	2492.763857761268	212948.27484924678	170936.27757334025	49994.12804944194	10965.022532996974	25179.480899312297	3170.669852426445
OANTIGEN-PWY	66270.93827042391	99288.52679028748	20571.00110746952	82830.34993548546	18733.53276727672	20699.994184355088	45753.36199106391	57067.84842984069	26774.4010766879	43013.929978960405	45358.139699550695	77839.23861395527	52077.48260036199	15571.823750236717	21519.65934658586	31416.82937913701	92152.51408822594	48247.66959656954	59001.375182030875	26808.443478261346	64549.60513053027	17361.519804192347	59852.60829163086	20925.910311206637	11181.582169727499	6319.578556603855	5557.776231340255	5739.116520552314	44677.002029349685	1190.4502865162247	6915.09817922157	1360.703362864787	54145.03765894446	78342.78393472239	20692.35008795562	5007.88543001469	10303.929210560029	1229.4508972200304
ORNARGDEG-PWY	96.27724963140177	74.18931954819043	263.31743153810504	20.271244670746736	286.46700950024183	19.848549941042094	22.983720404930576	107.12644325444501	42.52534664618622	8.315980736260256	41.0119284061895	16.474069067062075	50.785394167943075	2.2468932041254424	20.90061313200379	60.17068785944542	115.79449135496563	123.88941348135619	64.74556789897511	82.48556863560368	136.19606107471594	252.71240048162565	70.88160652070417	59.14643431904239	56.283828964608915	26.003570996572257	29.6156277459335	57.840205454740406	219.32678643215428	11.241892817613918	82.86411504189107	5.579289090804391	83.71020596367903	97.20089577891366	82.6546234877626	103.51876121425803	50.65298237186194	13.827251348633915
ORNDEG-PWY	264.91813152398277	294.083234305752	601.004466633962	106.0597011827166	715.5111085060452	51.079784996820976	68.97663619577995	603.8244076707745	98.71508962327218	20.392705556013166	108.52821151877704	298.0733532932235	291.53877714023116	30.62861051876657	53.99375556684	733.0938620433054	780.5022003872275	541.2419049004789	229.84109633155455	308.55797099710935	627.633175288359	269.8520140939608	144.4480433224685	143.71813853679484	197.41130470467206	89.6645805356292	139.39867312678862	144.1780099036085	208.5810597599863	26.67649338068907	206.11164454716487	16.164461106218628	281.98031550321315	450.6440465292635	175.6092123922805	256.391609374597	379.63412036126425	37.88167259158217
P101-PWY	31.34621259343446	508.2015024155696	25.366565749346364	4317.2146733794925	18.590977520925744	4.338845296466556	59.636997165959144	1437.7999453595303	16.63112351052407	28.084084996413072	54.350881411966434	1178.9605886302663	804.528012810736	118.46587061869268	14.171848439464338	2391.2648069083225	1854.9545414418474	885.4111064935678	537.1090462894111	533.327726044673	1208.5425593716855	508.31214757182505	29.281710685438014	51.66716352915284	297.03656410124387	114.29043784738182	381.0234439080753	92.24899707437162	262.4957924584959	0.32304347469115463	93.72882211613148	0.06268550651891773	242.48337444074954	1082.96413190078	164.458894070052	362.0476171913628	2054.0949031880114	69.10198020890614
P105-PWY	2210.628411482179	2785.1867092859247	3904.215217644487	829.4955815302367	4503.252640086852	511.45963070056337	1137.5129680325385	9072.758535494813	1387.8047688097975	321.7679940386255	1391.1938505943936	6754.563091287233	4511.265534103595	707.5045103139868	700.8069618102571	11569.70995553524	6668.175446985587	3933.4798042450448	4048.971845044061	1978.398358229454	4222.510047986143	5289.528584828535	2600.8915456276286	3360.88300722804	2451.396241987124	507.1638373044728	4336.285718615593	1180.0008602068363	3641.243928691656	500.07560836552585	1861.7077994800152	97.63063024409516	2519.401068814481	7038.844869167434	3960.120451317768	2016.5814021948288	6011.018165041493	475.47316791349766
P108-PWY	125160.04363825565	265275.3340820999	113258.54228938659	216461.40376889147	116190.69706107498	27054.861653094544	121504.29753049667	58928.182606815935	63704.05630841101	33457.95500476418	21838.29058199074	92650.82891513921	54243.6280265405	19261.548260169217	7252.971815222146	25488.36247915776	8100.8507292615795	7141.484895033943	35773.200515027784	2770.2393946917064	5733.061534920282	3785.0986094339764	46834.99490101305	25543.905785950814	7376.241867193623	443.2998361648452	3870.9147006253265	1431.8855366168732	2974.0083771607287	1076.6165758203556	1293.3522588933984	462.2975551031536	88771.47927363939	70226.5629883755	5859.839187025916	4784.870715752528	5122.135822158711	533.9306739105137
P122-PWY	32132.347060970682	47273.80096281189	9442.927081561911	35967.24000054246	8448.850052905485	16930.87099785384	16855.434662132593	39385.01760941893	16193.935818605916	17419.18319377536	20487.932448957767	42562.36579552384	29196.086198749323	8906.471486933206	19436.71194446357	6935.438277899413	5432.137785586898	6172.1826317566265	18057.88687757848	6118.743854435765	11942.35864954521	7828.0812772483005	33212.759372466695	6405.271516406752	4164.908166640962	671.6382079364757	1362.7809905133288	2024.6805339796247	1352.5500169665534	426.0767833821103	4529.517979396525	1732.9781657591561	10545.897802842495	28606.30366527007	8789.670356787887	1610.3182494388745	2502.8630787755183	134.53434276345598
P124-PWY	39674.92207708641	54737.04357077068	11149.960747676265	43728.489747245854	9920.72125224182	20313.625429793043	22618.71943046724	51187.44891174965	18751.963374314433	25663.459190061243	31273.970019824872	56693.35311978711	41996.11558654157	12051.375244745142	27323.91397159367	9058.623008709199	7339.918565114694	8752.439612141286	25072.930972747807	8953.038686391765	18474.412178054157	10444.646734575637	49710.249754567885	8216.775292378145	5452.5246412269635	949.7214580189546	1620.213863069444	3818.0231333902484	1731.1525226326078	580.2800396273681	6518.04259664532	2256.4230959159763	12230.712124821863	38483.55381606813	12735.696722954353	2036.0112636494518	3075.325046512762	160.1808699375861
P125-PWY	3935.1209032510055	2357.1938085145007	366.2159390463483	4299.683561168231	260.2951093451261	938.2144274577456	527.9044173693977	4781.767829619316	1054.4674402455946	4012.0838276377854	11140.065891047678	7623.023355863964	9478.336342662315	3115.5433486228244	5515.201899111636	15677.598057732217	6229.9456697977375	6499.421888019025	18195.533318553273	9849.788854922963	8947.960487540257	16463.230895168075	11058.875186310439	9293.164519967462	6338.082469339505	1272.8638433292313	3209.004808251777	3510.6958323337167	2292.268508712343	401.60406090603743	5771.2840848690985	295.54624339572484	9861.788621122474	32888.97976502388	11964.385592799983	1936.5751417879753	3429.3745026740153	149.7253753976802
P161-PWY	56044.01021010435	55103.211660044784	7230.065094560004	35241.434908722025	6859.86216662161	16148.817824516544	9049.093922845159	41087.74866689693	15708.443154583441	28399.758198939515	37679.42167999357	41572.29924083157	37212.39495214466	10462.784137856808	28047.68439645593	28072.86760889486	95073.024333338	55182.6185085583	48394.02505608289	26811.741893801696	63800.04539570373	17322.79850346012	55221.65627976578	12200.383250850646	10547.204548278945	6415.592075193382	4593.7623954607525	5293.2617990195995	41471.34188267871	988.3566676322254	9123.466352236648	2386.2682200951745	83577.84810230722	68882.58515258426	23073.91021628713	4406.627804140381	12861.597753567856	1742.1154886815254
P162-PWY	2176.8242510694536	2125.489365776732	327.38021098025087	6749.697173828399	220.17106025705363	417.51964819552364	998.6091906508253	6446.476239753812	765.2191565914468	3279.842056193508	4634.226742010603	3611.3198096650012	5765.977586145382	835.618599785337	2601.465888152531	4050.5130473912022	2434.443236964511	2892.0644714199557	5936.672162675415	2763.6570648497736	4083.2959323306036	1560.4053528342151	6698.2070443102	1512.5614037981827	1607.1834913687896	362.57275954980975	784.8903315676811	1387.6455024861605	1343.8052048879313	192.60158903611259	870.321514419595	61.21753695654333	4438.6734433910615	11975.87555251171	4059.2804680351023	839.2966956959968	1698.07782138583	137.2233630918761
P163-PWY	9771.829831393892	6597.953139179476	2065.851606806391	6522.378584934113	1335.1321565977432	1002.1202145423222	2914.2048228256	10963.492982215226	896.9624548593717	5755.231473026842	7216.627217096609	3703.2624397530317	14334.870398204033	2687.740990520405	2097.3837387393905	3013.6259267895593	4037.075047803067	3966.595103671547	4959.080172107806	3591.788090716214	6234.025925951289	1026.2598147737824	8698.99956173226	3066.7541202468556	1358.9280926396332	456.0740189278944	297.7912122669772	787.7660616968251	909.2098574966136	219.9561764566325	956.8377493132365	89.40544437423941	1958.1597012284267	7636.364297769746	4284.887491590963	668.5959052723553	587.5592189601855	44.34172527786064
P164-PWY	45439.69294555246	51770.17294228642	14160.19951039228	39313.19995388086	14798.180290454453	2812.264335698253	10727.97925240733	26234.826092160034	5315.008164894334	14521.527218324238	16439.46145689668	18818.05984804565	20501.474333517115	4357.259203222423	6567.536361815185	14746.878844351231	66415.9043145765	43073.1318289544	35738.02710936953	25755.652222801116	62468.514098868356	9236.82268143978	20791.634669627263	6529.877406347099	4813.9672498200625	5394.991698078977	4400.204240023148	4697.483315460224	19187.295930935747	924.0658063728703	5113.215561668418	248.12176658594217	106264.26687748126	36650.83524986688	21077.585610915412	3103.2653010273016	7518.618186965817	908.5553325112936
P184-PWY	0.0	2.626226949768629	0.003308102007262322	4.094338243482791	0.008801671199843888	0.0	0.0	0.022682357270125172	0.0	0.006841388486337239	0.25530021316543655	2.8431843692114356	0.033085009161699507	0.0	0.012779765842399296	0.044931451821480076	113.30597782467308	19.659078894647624	0.05769697960743004	5.467204268157777	35.855207248646295	484.00100040625995	89.89491945274293	251.24165131291093	119.20142215558087	25.81742876369709	1059.2509739410464	68.81799056457783	462.3725946127904	0.00550295276422894	319.9912439430321	0.0008823410282580359	117.57781590655276	261.50160620149825	213.77925831196487	91.37919276608707	33.03636199464224	42.00806609484826
P221-PWY	13530.857340097959	888.1360438521411	2053.101031871816	8541.678996780827	1655.1939531051778	1335.4869704126797	10947.962254797052	12781.522654046135	2913.61616316089	12114.660003222958	10033.134001961887	4668.452129593221	10656.442069767367	2576.948365234231	3745.866843695873	2512.8167899222703	3192.252723132823	3271.8727822742603	13559.921923166696	2734.7844749858823	6172.827329941052	2521.828926041714	10302.800775651815	2950.1231285199146	1423.7677401550472	129.442361042045	1986.8211848474389	694.495164868199	1897.2637884088426	143.09824302794226	774.647627389631	226.66907176428356	4515.683512674601	9276.310738413826	4352.711599872083	405.3968395336477	1807.4392017927548	209.44521981434593
P23-PWY	7151.8835181459035	54949.564227539304	7000.94008882131	52214.318546186725	7811.824061556738	1667.4541299171328	9148.723056269955	19268.73651551903	4350.625372318697	536.2602933602764	7311.150708636622	15301.405498738788	11781.11710758396	1923.4417532948394	1623.1758950187152	13933.372231801728	8822.329754572127	8986.303317523105	18984.816998578397	4591.849205460582	8932.406812668247	7493.034296676134	4734.253916187827	4089.9128529155646	5428.997889261522	892.4163271760879	4194.7726607156565	1573.4879237556352	5015.389331507464	517.8637107547635	2645.9888454811266	200.2630998968681	8077.361522943268	30227.739420516555	4982.827287961343	2500.1633811930037	1744.370736767604	388.3152248929566
P241-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.47809193714539	0.0	0.0	0.0	0.0	0.0	0.0	10.80842986981489	0.0	0.0	27.71938558655167	178.84950692953782	5.9295774169862225	0.0	0.0	0.0
P261-PWY	288.2333662481658	131.48335493680088	13.646334762986505	171.60534466822855	14.073326324953467	9.34206983056715	72.12298348887664	253.02030687210453	25.837168979931874	263.8274393110538	332.97309989888157	304.31218211560537	513.7298771407834	101.09459987037198	74.7101230883339	421.2458082850326	125.25032484060918	116.40945252992037	432.3576212249654	202.1665934801309	246.6550916366632	142.01153906936693	158.96327666651698	60.68109329793965	84.74194504892026	27.16105393154096	67.23703421950952	52.722777383467935	13.694527775913178	1.1935600446505763	29.61296386425936	0.0	52.370108448692314	401.95799458178345	247.05790476662213	32.59129271936749	528.3055988096205	29.186941244532704
P281-PWY	17.69550520126252	593.2842229978331	21.897351379244824	729.4278365136165	15.729885450500175	0.5242297588438918	78.23719353069723	201.1521284378963	11.808873329496649	8.188445611374686	48.09563627425529	855.9090891146802	641.2293835695201	93.0542064941776	0.6453238990842687	374.27733199734337	821.0040620781418	348.442892986252	207.4970160540889	140.49911520597564	347.816497588611	1052.1914591907525	202.4642774323566	449.5002177491713	311.2168994129433	93.61739141063465	1782.2530422833347	176.08283992692168	846.4238219113988	38.81087581727504	546.1657052957487	0.0008219200242968842	159.84853768149972	1313.7202658464432	438.9706474942026	283.2262027936397	518.8820622736874	101.43116382749946
P341-PWY	1782.2739813976384	86.41436433449968	125.616562185596	343.9576538768187	105.00323013028998	34.961003089987884	74.35177113508195	1858.863592280786	91.84196597506104	1142.5495632581976	572.2847221791917	350.9735714696347	1385.5666385689365	394.3223914375044	428.5108489745263	249.79358170629806	665.9572746837993	732.6182238299352	4962.532829659524	765.5266500370492	1268.3749853631784	545.9612353350138	456.09153489154926	714.4259089157827	1412.3704499643688	30.629096982088324	441.3331017738168	50.927755949416664	401.29859987807464	192.56479219376942	95.5639159046101	3.376947176766658	9531.929092213782	594.6047040232083	975.4380535689198	440.92453375447707	400.086876469035	42.61710042093592
P381-PWY	106.03950289441183	3340.4062389916858	29.151504765691822	458.5374987473699	0.0	0.0	210.01688757789555	6631.626859154912	92.48491041254064	68.12879260647475	13.80027660458343	5227.726032425491	3932.2228820419286	645.060371659929	0.0	7432.261786306645	9366.122766342245	4810.832016071572	2327.5806539389478	2762.7584452876727	6104.976884089011	2915.3275644908135	706.3642384653756	1600.5863677615125	1630.2369959875864	664.0421815020964	2197.6142545391735	712.1402020743454	2257.231348943456	0.0	1349.8884369391021	0.0	365.3606218604311	6288.878249255024	1612.9929209485842	1111.8112549076986	3512.774639191618	175.68322698295358
P4-PWY	48198.31044652407	80443.59511300964	10335.446344850701	69836.62259276542	10833.675934147195	3904.509851959524	18808.946944401883	25256.332892224764	5854.548157568575	19599.363143949187	30534.682816347926	31313.06509799689	34029.225395604684	7931.955260014127	11326.543900923769	28645.775885301162	64562.441449452046	38236.227765339856	42683.1747854774	22901.46706531315	52553.86215272898	15132.842795787412	29156.06312439759	15218.150544593682	10290.792497126451	5097.377072347457	5704.0666036671755	4194.393439226768	31023.918565293796	785.6589507750302	6753.301930324917	427.94744517209904	23304.750251261707	59508.52167655824	17301.66826715153	4010.191111823226	9447.234625274792	1032.749717909384
P42-PWY	167570.41273339977	361222.0142242344	135539.30487710453	265067.1753089878	137543.27369119882	37301.13592678598	156582.6970434921	79318.5792262744	81565.01024389855	45485.160259532946	36833.480129107644	138933.8981701496	70360.07179386952	25628.15054052019	11809.7181291484	34697.27499525072	11878.580193012818	11228.768981728928	50150.84590605058	6907.245791331058	11401.70951192989	10797.671258037019	71936.0296597306	35185.727468488345	10687.807454526595	1193.817479793452	5973.804098716058	3242.6750038315095	4556.360534325587	1420.0588550850323	4744.428068372266	785.354029923517	151611.84087073815	100853.62180554497	9797.351075866025	6793.287983473734	8693.20156990411	864.3290181834452
P441-PWY	61504.561556013716	97309.11213855787	13483.846629523197	58112.729622357656	13547.00434062043	7948.033946468951	25932.717702556398	42398.87390528814	12056.468830497199	29565.48691259457	32224.019771734915	41156.130826715176	39357.94415601802	11075.057751347209	15860.838036581843	20156.66742603619	25273.520875419814	22908.574491069856	46042.533734379096	14953.495799319442	30399.37554019374	13840.35299737163	43661.08727905473	12704.557182684941	9240.47619740718	2524.252292078835	5173.097201825478	3536.1628935698022	12183.562752020456	934.2302949070936	6447.872834514392	811.5632841184674	79040.96533387426	56949.61570411954	16467.87565655331	4209.534136045485	9194.270178514409	1040.5653303827319
P461-PWY	7470.017870159021	37094.576044714304	5213.454588082355	20030.45074561987	4963.763414376159	2768.6103280706234	9252.388090725066	19686.384188161694	3730.9307688600056	9598.022586970264	22582.006743707894	16225.762876262144	17695.396618229148	4186.054630384199	9495.623879033134	15888.566678971867	20620.814437544243	16871.959721883653	23687.503945569486	14058.447332300715	24573.320738390732	14435.042613968202	20490.10971930057	9713.694191055087	8112.429331821703	2820.138561720519	2428.1684143771176	1992.4485649008082	6858.027275255924	582.7217411995863	6896.3677736438685	315.16127156853776	16904.675645785916	34511.05642851745	10389.733413064116	1730.076274585844	1123.1523192215427	109.75309008107523
P562-PWY	8567.050105697905	1307.5951954017896	899.8972183193815	6795.393581121346	646.7743625517064	234.97408075253477	1010.0551930486197	5938.86369281115	460.11202903812614	2914.472194064351	3034.7447633150387	2153.0369058338465	4625.628954469335	857.5778568360248	1142.9465783356338	4131.994125796226	3418.7098360651667	3035.510563654955	9261.954023048564	2226.985843816063	2626.8178506363993	3411.000726400321	3934.077014087423	1814.1669131637314	1324.405675847502	292.41942559715864	2486.7228603426697	892.3346720916202	1274.2724168138307	174.43044617615382	840.8876550630936	40.40884059435106	8877.331619532879	6735.003914874176	5547.804222137227	1024.5322363693665	2826.3990694759777	259.564606499019
P621-PWY	0.000277229621107802	0.0015672729732324482	0.0003268696909439769	0.0022357959553743613	0.00014410006834022005	0.0003213596418613843	0.00014410026309087177	0.004146827352740632	0.0028381647758177813	0.0004990138371416986	0.0022132602398495724	0.0005322203652716031	0.0014467576562135595	0.00013307591868857933	0.002483649501185685	0.010427149272095053	0.005218288351515745	0.00632948030882435	0.01768435406138065	0.00814891485082702	0.013127470126724087	0.006708057664084918	0.0014434373145449711	0.0013538245117679913	0.001928174723961171	0.0009313052604223392	0.000964522742567157	0.0015080013953725714	0.006874376174651652	0.0	0.002163427372538629	0.0	0.0012307389962402937	0.004167645296318256	0.008004886391109512	37.5225715398276	0.004811752547761384	0.0006872892084689315
PANTO-PWY	97119.03059654999	234717.94005961492	89899.0257086514	171384.46367232743	91919.38502724594	26173.75680610089	111446.26657631867	47132.97482069624	62028.973301491744	30982.007202791116	34405.96526326567	85409.0482150328	46173.62463329301	14959.490111898782	12606.491446983011	28894.76483989858	70760.40376790432	33440.68929094207	48915.301535922954	18132.90538809487	47111.398306071795	7800.4665524437805	49634.850730150014	21903.39706089084	8379.199403134782	4856.216618195726	4221.412487357082	5703.848951436115	36563.86336375661	1024.6909168084385	3462.9373064638703	509.54705142037346	87926.92511885402	75050.8417457064	14655.585685735126	4508.436115382831	6524.194797147356	716.0646596817364
PANTOSYN-PWY	104420.0965535218	232693.7660256562	94449.78802242923	177420.24361115816	96204.7486917059	28862.705816696052	112382.39862859894	55398.643224590654	62905.20891873208	35536.52383791239	39062.25716683427	94870.75822047662	52222.249624371325	17200.426003129007	15172.642571291557	31916.500601430016	75526.67565746469	37563.36284451308	53886.443532163976	20664.55707626408	51126.4666165214	9756.879761589982	54771.696567722094	25154.762942791185	9989.668062444116	5153.75622007972	4678.23995055943	5262.621716862078	37488.259112626845	1147.2157868044092	4398.53048546239	688.2542374426152	97014.49935044143	82702.60878895158	16361.760098953831	5082.922772804982	7217.56910187358	809.0205638215646
PENTOSE-P-PWY	88003.52881248869	195846.0782922056	49359.40995730613	108859.45914398175	51601.174054016796	20498.382921813103	85371.31261981651	47193.96784298514	43228.84127995868	20526.60899187833	24000.40770881219	48839.9389722138	35101.270434326034	9674.817718075265	16493.8942737542	19731.26281690957	16738.07920464678	13967.639645120404	30733.167508953855	11512.005359278222	19934.110272928723	14157.780656111256	34793.282677026706	13743.919547884889	8409.30278438882	1681.0629098824888	5486.2033718091025	2486.574040922261	6125.281626550622	802.3510366429095	6080.428136164637	619.9682931671884	95201.2167830094	55578.37001856607	12344.044150556909	4113.506324927918	7191.513938671095	686.1583073265974
