	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
EC:1.1.1.159	10830.934498675546	546.1849441326808	923.3422206059627	2620.3813833845315	8569.412611542995	4197.12365615274	2735.7851968310497	1211.8208508297794	5406.4691513169655	1697.8346836813612	937.9536183577941
EC:1.1.1.163	0.05360945149573898	2.6118392763488205	40.10580133966572	0.737532304177611	105.22845272257501	0.6041080695662405	0.19678875997882891	193.4126191105446	17.791234623637955	51.08537799716075	16.777845699709193
EC:1.1.1.169	75042.78884385969	185367.92573166144	51507.294435984484	58141.988866950414	26487.642179134065	30454.5583150847	37097.165258048655	13258.559225252258	53251.53512285372	13948.607661183016	8598.116979413611
EC:1.1.1.17	3791.6735620345216	19554.983425440725	3223.370207539656	10411.41000770188	4989.4445073828065	16398.953377177815	17704.664767393882	7853.209792273815	15589.191932440555	4847.516107443926	4629.8732737771625
EC:1.1.1.173	0.6141223773862625	8.78199605064742	0.1388341293430605	0.16630501160202027	0.03711790733605406	0.16652752512863872	0.473429127675449	17.57508725775358	0.563777501747983	0.64906277627486	1.7425329760567412
EC:1.1.1.178	0.4711499739137768	2.663611950052598	0.5555137676418642	3.799736932999023	0.848069953044798	3.762915458118284	0.9045071691713682	11.400336087872397	2.453112762459593	2.3008163589595254	3.2769307275885025
EC:1.1.1.179	3.849146317796398	490.4902673541922	2.6071403473644503	0.846145085419439	66.50180345654266	5.104658003776565	26.249501437441612	36.942973869746844	32.767600712152074	9.234339232825047	6.181724764093179
EC:1.1.1.18	40256.55342090846	55723.14169830583	17791.50964294836	50361.57533368967	10177.475147968224	18177.312152208753	23344.112591326862	23900.79352032659	20190.71206838845	13210.115096175967	7524.049707912025
EC:1.1.1.184	0.0002829425881661344	0.00027426188853808586	0.00020485808903528163	0.0004102447597853415	0.0006039361110096542	0.0016963220468178815	0.00011448839300601492	0.026986453399009458	0.0023876010244190116	0.0016366414146559351	0.0012258083277987136
EC:1.1.1.189	0.0	0.0	0.0	0.0	0.0	2.14662106568289e-11	0.0	0.0	0.0	0.0	0.0
