Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697	NC	STD-NC	Total
													74309.20115316815	42456.9078149743	116766.10896814243
													40992.63598249752	56786.6412651901	97779.2772476876
													407037.9950100522	139730.91547315405	546768.9104832063
													76644.60279564472	50578.2582097637	127222.86100540844
													16827.93565195598	4662.745479068388	21490.68113102437
													0.0050414479157863	0.3285261858169319	0.3335676337327182
													1290.5586854446667	15501.414975878144	16791.973661322812
													449423.5031765292	271956.79596210434	721380.2991386335
													749150.7532118674	454958.646638034	1204109.3998499014
													426675.4466039765	236054.6166720708	662730.0632760472
													1097.1465306569924	1049.1208218600311	2146.2673525170235
													4.0023975332463735	22.57884554138341	26.581243074629786
													110511.30418151796	64397.03787386379	174908.34205538177
													735790.7736951355	427462.19004153897	1163252.9637366745
													696535.2966518295	420889.140355356	1117424.4370071855
													669780.5953851389	373898.2519097173	1043678.847294856
													502858.7973366678	205384.1106382751	708242.9079749428
													723753.1883527213	406657.7483837299	1130410.9367364512
													140.25335865459823	2072.003278546214	2212.2566372008123
													114.09457564822496	216.3838118060695	330.4783874542945
													0.0147607703587163	0.0426882361310215	0.0574490064897378
													590012.0281371926	234987.7037282975	824999.7318654901
													95.95973460657562	0.6687562086996086	96.62849081527524
													412890.1126859437	308434.81425719714	721324.9269431408
													601382.3760361413	354337.0211575098	955719.3971936512
													831.8030686669613	1262.1863280757736	2093.989396742735
													1.2595667529715238	0.2993249110483147	1.5588916640198385
													221.19071094823087	1657.887360985649	1879.0780719338795
													230.7531138351801	942.2366405087932	1172.9897543439731
													335749.304568638	304424.1286682169	640173.4332368548
													99.50073395179614	629.9469470771451	729.4476810289412
													0.3034039993650218	8.949229136300858	9.25263313566588
													12390.101555464638	8218.176903344603	20608.27845880924
													335621.43028053903	176741.3753599524	512362.8056404914
													696535.2966518295	420889.140355356	1117424.4370071855
													407787.3317399287	232669.0613433688	640456.3930832975
													38942.694156646336	17287.860494335953	56230.55465098229
													65419.14751954487	32242.143824791296	97661.29134433618
													308892.5111403596	307501.6491730457	616394.1603134053
													2.450672053984807	77.68287369037847	80.13354574436327
													48.892534750265895	1811.953598465475	1860.8461332157408
													216624.1485539404	151140.6114139629	367764.7599679033
													483.4691514451449	1525.2900547682068	2008.759206213352
													622408.8783416953	385219.9114838464	1007628.7898255415
													623760.293267464	386001.1660124153	1009761.4592798792
													629617.3952954513	395973.9398023683	1025591.3350978196
													18630.20092546383	56742.6000783425	75372.80100380632
													3.2247999999631058e-12	0.7202664055383944	0.7202664055416191
													1.2889188312347026e-11	1.202299434932142	1.202299434945031
													499319.7553599079	152717.41593916182	652037.1712990697
													18921.94569162748	32798.44529407322	51720.3909857007
													176311.41616191735	213753.5283223023	390064.94448421965
													177288.76987797886	43491.81601035896	220780.5858883378
													0.0	0.0143656502269093	0.0143656502269093
													60.99436208132906	1125.5583292214633	1186.5526913027925
													438242.7326639245	131588.01247116685	569830.7451350914
													426929.6009893138	183986.95861004115	610916.559599355
													134645.34332831626	124142.47201881904	258787.8153471353
													92.77133749567344	508.3662511511905	601.137588646864
													178195.1783323393	20216.975781304533	198412.15411364383
													71441.53311542308	148697.40731895305	220138.94043437613
													36291.492074200505	47420.20534258046	83711.69741678097
													249940.6473391551	145106.1131152377	395046.7604543929
													617247.4616340662	382838.24838450353	1000085.7100185696
													511543.9858232769	197014.4395286962	708558.4253519732
													147888.30888350026	61536.24158760691	209424.5504711072
													6931.528303142555	4472.417084174778	11403.945387317332
													145116.07150236558	60961.41815711575	206077.48965948133
													6706.021083254132	1736.345250658165	8442.366333912296
													720.8586615844661	651.5801593829284	1372.4388209673943
													584486.2902718341	264028.22182894347	848514.5121007776
													517633.9533324826	197207.9125140301	714841.8658465127
													22070.47477837236	8369.178383883924	30439.653162256283
													22.90545433823989	47.96402555782032	70.86947989606021
													17787.152743373485	3227.175056412334	21014.327799785817
													286.4631000702112	220.86909690178044	507.33219697199166
													824048.8126243906	451480.5197265463	1275529.3323509367
													33197.63404181507	43778.74171458206	76976.37575639713
													0.0	0.0143478971055018	0.0143478971055018
													361.2941547788266	3723.839265020337	4085.133419799164
													40123.45589856193	81230.97396523139	121354.42986379332
													459623.5243764013	212902.50252916868	672526.02690557
													158497.59228348447	153314.11495831245	311811.7072417969
													622210.308667201	245595.13961028185	867805.4482774828
													435209.4306146026	210999.43329044903	646208.8639050517
													811.4282692665677	964.6097727827304	1776.038042049298
													0.1358740718374561	6.134732523899944	6.2706065957374
													0.1688479273340599	7.985192354401271	8.15404028173533
													0.0001989726405149	0.1955486977558949	0.1957476703964098
													0.0929471828331661	41.0518167579968	41.14476394082997
													0.0	3.989999967589293e-13	3.989999967589293e-13
													2.794574489273429e-05	9.307328698311268e-05	0.0001210190318758
													0.0	121.07150733874008	121.07150733874008
													542700.4691073835	237738.4151877818	780438.8842951653
													1.2733333328016262e-13	0.0118837458384071	0.0118837458385344
													2.1561061186534585e-13	0.0235920615517848	0.0235920615520004
													0.0	12.278244865301124	12.278244865301124
													95760.83580374124	127339.37175077364	223100.20755451487
													562.5600125373479	6995.408626002529	7557.968638539876
													31761.96722324313	64569.63345827399	96331.60068151711
													0.0328995212696567	1.5541362560612322	1.587035777330889
													0.0225340174723909	0.086035080340566	0.1085690978129569
													0.0	1.0999999999999922e-14	1.0999999999999922e-14
													0.047439926659755	0.2022845956492119	0.2497245223089669
													0.0327875896562416	0.1484000960767402	0.1811876857329818
													0.0	3.849999999997105e-14	3.849999999997105e-14
													0.0345538362190995	0.3750682097038826	0.4096220459229821
													110.56720963131534	260.62923859183144	371.1964482231468
													166.38821255644712	69.7788654125921	236.1670779690392
													8952.639550524735	5359.971337132514	14312.610887657249
													10777.270760228545	21997.652882588347	32774.923642816895
													2.450672053984807	77.68287369037846	80.13354574436326
													2.752873217657028	87.00737815267014	89.76025137032717
													0.0001271806909854	0.0223474544354094	0.0224746351263948
													0.0	0.0235866284288135	0.0235866284288135
													725722.6752454469	431772.4952019719	1157495.1704474187
													333.96302763586897	613.380898864188	947.343926500057
													282356.6338788918	147798.47657204902	430155.1104509409
													0.0081185156422574	0.2399574872613668	0.2480760029036242
													310916.01550530264	197192.3459064233	508108.361411726
													494226.1810897736	208163.12980755887	702389.3108973325
													340566.06049901847	134160.3886619073	474726.44916092575
													41807.28055367835	44365.027220194046	86172.3077738724
													523213.6528465653	265889.4724397105	789103.1252862758
													309246.2730763814	165398.1760441076	474644.449120489
													705205.515774293	441091.66667841526	1146297.1824527082
													50601.071527191874	52741.41975587622	103342.49128306808
													322137.4341605241	116873.91915378378	439011.3533143079
													738075.8485616071	435871.1581133322	1173947.0066749393
													101.06460085431937	416.1657163175675	517.2303171718869
													742117.3167127194	389799.4828351975	1131916.7995479167
													697279.8555196514	394222.050452269	1091501.9059719206
													742117.3167127194	389799.4828351975	1131916.7995479167
													484764.86108307145	188724.928088144	673489.7891712154
													749695.1297262034	424291.2902754782	1173986.4200016817
													200468.62435048984	154101.2828030755	354569.9071535653
													164132.7800958523	116524.57028430689	280657.3503801592
													463526.5083561231	190309.45798538	653835.9663415031
													35871.19440390639	53757.1058867876	89628.300290694
													0.5562266309139329	28.373538220975743	28.92976485188968
													0.0	0.000106097473387	0.000106097473387
													2.508843468317465e-08	0.0070856710733034	0.0070856961617381
													147.76825848098446	1080.8009769379678	1228.5692354189523
													92416.6375485448	101202.1469334914	193618.7844820362
													0.0001335553710565	0.8684697218456057	0.8686032772166622
													590910.8049153098	257720.7050814726	848631.5099967824
													184576.04941830324	78676.02697345434	263252.0763917576
													108886.06853128083	75765.1029451778	184651.17147645864
													3475.5659917063954	381.45714967228827	3857.023141378684
													3.583796046603481e-07	0.0069394875130851	0.0069398458926897
													0.0010967019798121	0.079030143674259	0.0801268456540711
													3735.819360736265	2969.890102819864	6705.709463556128
													329.859138289841	776.441042808508	1106.300181098349
													530.920156193751	1221.5059389152063	1752.4260951089573
													2431.3496215916043	8761.143223484125	11192.492845075729
													26725.5247313821	37721.137249519714	64446.661980901816
													5.518153934946759	1718.6501344557216	1724.1682883906683
													137451.65314616874	175538.98982626913	312990.6429724379
													0.0	0.1743697902407845	0.1743697902407845
													306958.21452339215	258450.4110951009	565408.625618493
													0.0646979961562745	2.9514649381721347	3.0161629343284093
													2.1274999989971614e-13	0.0529739865927066	0.0529739865929193
													15956.748682376245	10258.472396023715	26215.22107839996
													681.2817380682509	456.2497211999284	1137.531459268179
													461560.94982054905	171344.1496181105	632905.0994386596
													0.0	0.0012267504622336	0.0012267504622336
													957.6478364128156	1479.7680062144136	2437.4158426272293
													590881.4795864903	237812.0938166357	828693.5734031261
													629415.5610435548	368817.7612595209	998233.3223030756
													160.70746728524398	293.0380447774148	453.7455120626588
													13.983045317039936	106.13326792186312	120.11631323890305
													825959.4643330553	460913.590282428	1286873.0546154834
													432317.7510571176	249145.04496624545	681462.796023363
													557640.8949449194	250008.92648750005	807649.8214324195
													29480.16256938536	42121.10542989289	71601.26799927824
													73531.74505387303	89225.95837514296	162757.703429016
													82436.60828523948	22104.576233588345	104541.18451882782
													271160.2132671627	172635.96190421883	443796.1751713815
													2085.403854736355	2093.620222411613	4179.024077147968
													157998.1439244703	177296.7049345619	335294.8488590321
													159225.04401604593	171155.49296232508	330380.536978371
													137887.96298701238	173764.20461474516	311652.1676017576
													637625.5156684525	411841.75852165977	1049467.2741901122
													1275.9965381838822	1466.572817649272	2742.569355833154
													76969.53557383348	20344.11671139921	97313.65228523267
													49722.52854097807	16002.247489466055	65724.77603044413
													19888.86289550889	16053.04325355184	35941.90614906073
													492530.0087785287	256544.13743005897	749074.1462085876
													519052.48993002326	238881.00015098703	757933.4900810104
													313591.80885745765	195127.3187319655	508719.1275894232
													1241.670744100872	1164.6566999454128	2406.3274440462847
													5010.910775692123	4655.031620150693	9665.942395842816
													2537.356638441189	1514.7322684793155	4052.088906920505
													195254.88250900857	147954.57974792668	343209.46225693525
													300946.5995935292	45716.34740165668	346662.94699518586
													401791.5137471136	230638.028462992	632429.5422101057
													299.4254181124736	973.3405088136464	1272.76592692612
													39754.30354536502	53898.85349322842	93653.15703859345
													387842.7505878034	346987.17313882685	734829.9237266303
													387842.7505878034	346987.17313882685	734829.9237266303
													0.0	0.0016899619883756	0.0016899619883756
													433474.8577991288	238914.362840431	672389.2206395598
													535716.7123249047	286597.7087929302	822314.421117835
													540751.2178056972	269241.43973885285	809992.65754455
													287580.7257456139	37616.10301443497	325196.8287600489
													49368.72360062676	86023.91549623528	135392.63909686205
													322019.3625109263	110519.74635817256	432539.1088690989
													608128.6308439826	269518.74603265617	877647.3768766387
													41300.99209078727	67984.41377031917	109285.40586110644
													169855.8990614301	117506.64116764258	287362.5402290727
													629121.8158339298	378793.3637965687	1007915.1796304984
													80593.2434523057	44868.18196019544	125461.42541250116
													8695.210437004638	1174.4975128642327	9869.70794986887
													151737.18118684218	87850.75350025333	239587.93468709552
													470771.5513775791	181318.83615064903	652090.3875282281
													2761.3640849408503	5385.126837554212	8146.4909224950625
													101543.07234456192	78727.26173105261	180270.3340756145
													592783.9104911769	223619.72435508185	816403.6348462587
													1881.7324711207373	1964.070238083956	3845.8027092046937
													689312.081306301	392650.72735162126	1081962.8086579223
													643753.9811809217	389656.0923317183	1033410.07351264
													429275.2748937128	218125.6942621818	647400.9691558946
													3789.257195231872	1933.204285441903	5722.461480673775
													22384.614094978853	8115.655973617866	30500.27006859672
													172765.8169437148	262704.0137973049	435469.8307410197
													22.516769862094343	154.6872557628158	177.20402562491014
													686269.0062980566	399149.0284530594	1085418.0347511158
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
													0.0	0.0	0.0
