	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K14108	0.13178139364337685	0.7450165725419157	0.15537813845826498	1.0627925405896494	0.06849813616115631	0.15278185102611816	0.06849813616115631	1.97122414063772	1.3492441511743813
K14109	0.00781812100089581	0.04419918131665722	0.00921803187670057	0.0630516983578507	0.004063750595118036	0.009064003384995785	0.004063750595118036	0.11694571157061903	0.0800458527717386
K14120	0.1851179503415427	0.18900493788012818	0.0013542656066110352	0.01928917357843145	0.000597025236886308	0.001331636536594152	0.000597025236886308	0.8616915908919488	0.011759923030272894
K14126	100.7247219144851	23.21794149907788	14.96538004994451	73.25371099061397	12.372144984185152	17.162827147917202	62.01221599467658	126.80601532245701	47.20074437820659
K14127	100.57550653819914	21.128968423813305	14.66846357888475	70.2915713370366	12.18551424278148	17.633119943172677	62.08213669173207	125.68091129067935	44.38766159492158
K14128	100.2939935807239	20.78285003401217	14.457525603798977	69.77996672758987	12.148258385032278	16.663458683963054	61.788329395523704	120.36305652461317	42.79073118131261
K14136	0.20256617038263008	202.02338620110558	0.22637091465983444	26.8063503182219	1.6814753624736675e-06	0.07935279846184355	0.06762914329703106	747.8700389018288	11.145004834710036
K14138	703.7719534361628	6884.456108956161	191.57632157659157	1480.644962316664	174.50424274478394	320.45298235269337	941.3878186884392	1950.4672101482913	355.049399404669
K14145	8.99784926295621e-16	5.086868967463942e-15	1.0609245395567618e-15	7.256598836629886e-15	4.676956943098094e-16	1.0431731124111798e-15	4.676956943098094e-16	1.345924275847118e-14	9.212450373719765e-15
K14153	1510.0123084665556	147.68228858998532	118.61977423354774	1050.7742178576852	104.2769574579457	253.74180762601424	113.55104565086657	598.5519553944587	197.4849673142208
K14154	194.1323094222315	2.091019885943783	32.28903639939027	47.600989506065574	39.78169173702767	1.896517116782149	2.3337432891937735	48.6594575471604	4.946201797735355
K14155	212167.86518611404	438944.25240635395	143126.53680728335	248857.64229263016	145179.4429821598	54497.7767106993	206724.30407016096	104695.4415110118	117935.9760800692
K14159	3.4239845610511335e-16	3.650000000000002	0.00436758230906395	2.761380153883478e-15	1.7797395686319261e-16	3.9696248814753247e-16	1.7797395686319261e-16	4.980000000000005	3.5056475083360965e-15
K14160	13.995000000000001	126.12385001001525	15.495000000000001	11.0820219534703	10.7	0.0	29.332771502285496	36.49996651580174	5.0
K14161	15.371121344014355	334.3500333923538	11.655486068865521	38.897767809054876	11.666110436984805	0.14745620101137855	46.11694141136837	794.7175496371336	22.308232196986495
K14162	96.76874161636552	376.1900881704816	28.620696456307243	107.89969475027857	21.65537311325616	10.578110746654685	95.8127176713459	901.4797140024461	68.45808602977571
K14164	0.00018119587205598573	0.0010243777503462347	0.04665077680734156	0.0014613111599644756	9.418309499380648e-05	0.00021007093615902514	9.418309499380648e-05	0.0027103801781550975	0.001855174420526151
K14165	4.3870009393207394e-07	2.4801592343117307e-06	5.17253627785242e-07	7.367384183513923e-06	2.280302092523935e-07	5.08610590184351e-07	2.280302092523935e-07	6.562202688485546e-06	4.491632084718443e-06
K14166	0.4799658135219581	1.449671709125159	1.323111925082135	148.44720267339835	8.138798702269492	1.2092359526288052	4.800074790286447	17.50467055613333	20.65358484481341
K14168	8.754301196296932e-05	8.485732713100529e-05	6.338350124664605e-05	0.0001269307739782851	9.590851392015946e-06	0.00031330342994932795	9.406340705058646e-05	0.0016739542722140081	0.001329928702729592
K14170	41442.371722040356	27857.291652030173	18271.279883752515	24496.734644876342	16055.988744489576	3463.6827222975153	15708.701487688742	31350.371089712255	5805.395136332165
K14187	145.29884419596277	103.68059073678405	355.52480409956246	34.29598441495959	407.75354440049387	85.19412157424215	63.840818264613304	184.30142283146216	76.90361422380181
K14188	2458.545245140265	19039.3795964599	1132.5264961663186	10783.109238384257	1317.413649199376	7136.630511362449	3175.90899546692	13848.631910947037	5018.207719148248
K14189	9.517272717111666	12.765957355865062	1.2779805180715353	7.571927790596469	3.0058882740777015	10.801623463154696	8.965246257513126	5.992267261030658	35.79106911093986
K14192	0.000137526760032061	4.439693445839869	0.0008294013630844432	0.001690109184482078	0.0005036621201404108	0.00011442409582754933	0.0010308508670064038	0.0017636517337007995	0.001600161430851464
K14193	3.12242187566017e-10	1.765238611855547e-09	3.681521989624402e-10	2.5181754315074004e-09	1.6229914776158744e-10	3.620005682583555e-10	1.6229914776158744e-10	4.670608807805682e-09	3.196892472266824e-09
K14194	0.10228063064141572	0.10557788017666124	5.960464272968272	2.357236031756864	4.268810863610696	0.010571986553840174	0.0035059059938699934	0.5084148232651909	0.04846856984574207
K14195	0.10021825769476088	2.3156101729948375	5.959000108727924	2.3539896758676626	4.26858890018334	0.0031675769428859174	0.0017531523192968104	0.4699185653147305	0.0186231504166606
K14196	6.309876174778827e-10	3.5672428337032415e-09	7.439721092891696e-10	5.088798308467679e-09	3.2797859047513473e-10	7.315407244342511e-10	3.2797859047513473e-10	9.43849499256221e-09	6.460368408679969e-09
K14197	6.356147124769325e-10	3.5934017804385175e-09	7.494277308116377e-10	5.1261149729347225e-09	3.3038369012169967e-10	7.36905185374326e-10	3.3038369012169967e-10	9.507708415724466e-09	6.507742933199652e-09
K14198	1.8875547515591127e-10	1.0671154194175228e-09	2.2255398537443508e-10	1.5222779593152353e-09	9.811247157836674e-11	0.0023929121728643245	9.811247157836674e-11	2.8234589043107754e-09	0.00718101675842648
K14199	4.905737691793631e-10	2.773423303460009e-09	5.784157909106692e-10	3.956386619371433e-09	2.54993424407669e-10	5.687507655512616e-10	2.54993424407669e-10	7.338144102398474e-09	5.0227408474374795e-09
K14200	2.5882123336054867e-10	1.463227113086753e-09	3.0516570147879443e-10	2.087345326656658e-09	1.3453167851681994e-10	3.0006654220624033e-10	1.3453167851681994e-10	3.871522748428485e-09	2.6499418897973606e-09
K14201	1.6210724665998983	61.17173200838328	2.109678656623638	0.7112454525043649	2.978527878863615	0.19191509610885268	32.133202453237885	7.464417970527597	0.3528278360996386
K14202	6.721102555608007e-11	3.799726692246474e-10	7.924581571079366e-11	5.420444770806402e-10	3.493535659920312e-11	7.792165957517732e-11	3.493535659920312e-11	1.0053619287992895e-09	6.881402648645503e-10
K14203	1.8699557606778854e-10	1.0571659572787244e-09	2.204789591766783e-10	1.5080846990124265e-09	9.71977005015457e-11	2.1679487107752167e-10	9.71977005015457e-11	2.7971338255444815e-09	1.9145547055582244e-09
K14204	2.0801817541412912e-10	1.1760157013732302e-09	2.4526586013196776e-10	1.677628070435245e-09	1.0812495534894841e-10	2.4116759588119354e-10	1.0812495534894841e-10	3.1115959372641816e-09	2.129794645175891e-09
K14205	2801.245348925774	11870.588960411425	822.6442914761557	7392.50064698588	887.735077997539	8266.844772574706	2654.2785760512506	13907.345826564047	5410.300241840697
K14211	0.00034160353487055367	0.0003311236643294851	0.00028879515921555025	0.0004952993974342438	3.7424674619565065e-05	0.001222548285213571	0.00036704691362504275	0.006531974212194727	0.005189544382713393
K14215	0.0	0.0	2.3064737830657242e-10	0.0	0.0	0.0	0.0	0.0	0.0
